ENSID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,RNAlater.v.LN
ENSAMXG00000024911,143.432068184561,0.0913952448201907,0.22792407201055,0.400989873574917,0.688427579458452,0.842656788611271,Up
ENSAMXG00000026039,57.0623757023977,-0.190699768097214,0.475555558141546,-0.401004183070558,0.688417044146196,0.842656788611271,Down
ENSAMXG00000006980,52.109439718535,0.142466389178915,0.355483937542471,0.400767444413418,0.688591349862502,0.842790318068033,Up
ENSAMXG00000013840,38.2976099427422,0.196366642231457,0.490142430432728,0.400631796064039,0.688691232355464,0.842845637946226,Up
ENSAMXG00000012213,9.53253320100324,0.292097789193979,0.729659268572339,0.400320809691764,0.68892024268314,0.843058967882115,Up
ENSAMXG00000012264,224.201875564848,-0.0996590606384554,0.249007308557086,-0.400225444047994,0.688990475645097,0.843077977224348,Down
ENSAMXG00000003294,129.943902748742,-0.137438277036725,0.343467629086579,-0.400149141863032,0.689046671066663,0.843079807982097,Down
ENSAMXG00000004423,1327.83455606559,0.0572732813220097,0.143202651135792,0.39994567745607,0.689196527955782,0.843160895043065,Up
ENSAMXG00000005653,271.622457332894,0.0919941699725771,0.230173737365817,0.399672747314218,0.689397567336609,0.843160895043065,Up
ENSAMXG00000011289,17.8503996114002,-0.316412227171153,0.791695015740011,-0.399664291021711,0.689403796562216,0.843160895043065,Down
ENSAMXG00000013793,8194.77255042244,-0.0643198874382046,0.160945567082472,-0.399637520959157,0.689423516543857,0.843160895043065,Down
ENSAMXG00000016596,633.483288677491,-0.0921366135779809,0.230564284492605,-0.399613555849479,0.689441170455314,0.843160895043065,Down
ENSAMXG00000019766,88.0912250859062,0.16658665512918,0.416764380215896,0.3997142343184,0.689367006741732,0.843160895043065,Up
ENSAMXG00000003315,69.4846280888516,0.120930367922179,0.302917100493517,0.39921934986555,0.689731586771051,0.843308279435346,Up
ENSAMXG00000007681,48.8357210963524,0.311179683793014,0.779600195451183,0.399152906334153,0.689780541026498,0.843308279435346,Up
ENSAMXG00000014604,70.0078277244221,-0.16372068118498,0.410052309501075,-0.39926779435576,0.68969589466508,0.843308279435346,Down
ENSAMXG00000018110,10.0824492607681,-0.490578762334776,1.22838959618193,-0.399367402540357,0.689622509213349,0.843308279435346,Down
ENSAMXG00000001303,55.9678135320518,-0.14082354389161,0.352882372465009,-0.399066530039195,0.689844183281577,0.843319193918064,Down
ENSAMXG00000000307,47.0225045415773,0.139425339299856,0.35006118752038,0.398288482900546,0.690417549054905,0.843886255637054,Up
ENSAMXG00000000855,122.591469829538,-0.147766520794287,0.370962284492341,-0.398333003034268,0.690384736065568,0.843886255637054,Down
ENSAMXG00000000745,135.690260372313,-0.406476687887158,1.02144224503288,-0.397943877751086,0.690671555505808,0.844129782333758,Down
ENSAMXG00000000872,33.1409217653125,-0.204948459621435,0.515429015094993,-0.397626935269957,0.690905202718319,0.844293850148417,Down
ENSAMXG00000006401,180.310197630492,-0.0974678180118451,0.245171493220074,-0.397549554932778,0.69096225129615,0.844293850148417,Down
ENSAMXG00000020900,26.4771740249334,-0.198477430084299,0.49926547149119,-0.397538867431574,0.690970130783892,0.844293850148417,Down
ENSAMXG00000017394,33.8792452446469,-0.163561224662734,0.411572287054255,-0.397405825920375,0.691068220026912,0.844346767758605,Down
ENSAMXG00000005976,13.2372215166204,-0.340281646800477,0.85652620305493,-0.397281070429383,0.691160204840023,0.844384916392875,Down
ENSAMXG00000012113,18.9705090342215,-0.230840940698517,0.581159145884147,-0.397207791245077,0.691214237229256,0.844384916392875,Down
ENSAMXG00000020619,437.665603495717,-0.0608555064529495,0.153234167391884,-0.397140582213082,0.691263795175845,0.844384916392875,Down
ENSAMXG00000000399,355.317414403501,-0.15344231339825,0.386665018137761,-0.396835261015471,0.691488946621714,0.844392262262754,Down
ENSAMXG00000006768,2944.99197402106,-0.0823961587921869,0.20761346090284,-0.396872911967626,0.691461180397995,0.844392262262754,Down
ENSAMXG00000018177,455.444395183901,-0.085764517321824,0.216052499283321,-0.396961468190915,0.691395875002384,0.844392262262754,Down
ENSAMXG00000019293,47.6444459248884,-0.184618662042861,0.465179154843808,-0.396876472474029,0.691458554673989,0.844392262262754,Down
ENSAMXG00000025560,36.0566686930082,-0.147767500565204,0.372543797309515,-0.39664464052917,0.691629528744308,0.844497023412503,Down
ENSAMXG00000003065,11.1590589248456,-0.368665532992683,0.931117103417693,-0.395938955088984,0.692150062439115,0.844784315511363,Down
ENSAMXG00000004652,100.332864982949,-0.123666454492721,0.312248904451924,-0.396050883540447,0.692067491111267,0.844784315511363,Down
ENSAMXG00000011181,21.8140255846549,0.18788179637926,0.474592990984709,0.39587983798377,0.692193675507235,0.844784315511363,Up
ENSAMXG00000011354,198.005394873556,0.114098641107507,0.288065710451598,0.396085465807908,0.692041979984587,0.844784315511363,Up
ENSAMXG00000025903,12.3226727998402,-0.246939911064559,0.623697063388489,-0.395929250849695,0.692157221577028,0.844784315511363,Down
ENSAMXG00000028026,33.5730157855744,-0.181773582279074,0.459151707752828,-0.395890027652748,0.692186158105464,0.844784315511363,Down
ENSAMXG00000004743,31.6048800852519,0.171870387110812,0.434456856820944,0.395598284185089,0.692401403082298,0.844970928401224,Up
ENSAMXG00000009057,125.081196062882,-0.172615281808503,0.43659340197866,-0.395368507692062,0.692570947027046,0.845110918100535,Down
ENSAMXG00000024610,91.8198310939953,-0.13132804621104,0.332318572999772,-0.395187199516323,0.692704738787837,0.84520726242376,Down
ENSAMXG00000000991,61.2446198954655,0.235021288946174,0.595393445534304,0.394732744723561,0.693040134274629,0.845248332117875,Up
ENSAMXG00000003639,166.176840257288,0.102960907916388,0.260853165828774,0.394708293415814,0.693058181468425,0.845248332117875,Up
ENSAMXG00000010093,70.0008721989839,0.163254977572402,0.413700207925431,0.394621454001853,0.69312227792369,0.845248332117875,Up
ENSAMXG00000012730,158.652575643507,-0.132336141017607,0.334979052452144,-0.395057959740671,0.692800113848471,0.845248332117875,Down
ENSAMXG00000014212,92.9951845057735,-0.171586977056069,0.434767607766048,-0.394663663969192,0.693091122334461,0.845248332117875,Down
ENSAMXG00000015113,114.976477381135,0.095972702163384,0.242997207093246,0.394953930999528,0.69287688746272,0.845248332117875,Up
ENSAMXG00000019225,4647.01810228903,-1.14376657843728,2.89739489997997,-0.394756882620725,0.69302231857598,0.845248332117875,Down
ENSAMXG00000003619,186.393748874851,-0.0678583249756112,0.172263896130214,-0.393920760530791,0.693639542395531,0.845442602984883,Down
ENSAMXG00000006868,1843.19895908391,-0.0532146511152608,0.135101817031661,-0.393885532292951,0.693665552283581,0.845442602984883,Down
ENSAMXG00000007327,331.541747192787,-0.117697663695559,0.298611161694146,-0.394150248864813,0.693470114260961,0.845442602984883,Down
ENSAMXG00000011232,78.0251182949039,-0.116830506268875,0.296402352391292,-0.394161872624555,0.693461533003979,0.845442602984883,Down
ENSAMXG00000017021,10.2912497054651,0.364601568946006,0.925152955297562,0.394098691311792,0.693508177170931,0.845442602984883,Up
ENSAMXG00000025955,48.7957020147922,-0.215681790735167,0.547415068454512,-0.394000463567965,0.693580696984232,0.845442602984883,Down
ENSAMXG00000027824,24.3573969588157,-0.207070687973524,0.52559750031696,-0.393971980172377,0.69360172629851,0.845442602984883,Down
ENSAMXG00000005949,50.1097155345873,0.126371436455912,0.321225004211232,0.393404731260623,0.694020575762346,0.845574362182471,Up
ENSAMXG00000008695,1428.89970683905,0.0868731835582405,0.220731424552613,0.39356962305806,0.693898812090171,0.845574362182471,Up
ENSAMXG00000009662,91.4488075871878,0.186661438373903,0.474479834822692,0.39340225795614,0.694022402224042,0.845574362182471,Up
ENSAMXG00000013902,1592.38031193547,-0.237926255800993,0.605073032898618,-0.393219070863563,0.694157685375644,0.845574362182471,Down
ENSAMXG00000014090,257.335475760597,-0.144773375917678,0.367977372088012,-0.393430104400691,0.694001838556739,0.845574362182471,Down
ENSAMXG00000018159,62.4650050747658,0.114592116873492,0.291363976264004,0.393295418132476,0.694101301948104,0.845574362182471,Up
ENSAMXG00000019953,30.7283695475744,-0.364566281266687,0.926969141255083,-0.393288476435232,0.6941064284097,0.845574362182471,Down
ENSAMXG00000011779,29.7242969922235,-0.31872882014885,0.811231076899279,-0.392895229515995,0.69439686513726,0.845665208783233,Down
ENSAMXG00000016128,66.8594036328251,-0.11282221562959,0.28714149625624,-0.392915050943769,0.694382224734984,0.845665208783233,Down
ENSAMXG00000028736,17.593379887558,0.825303579454751,2.10053883122778,0.392900891516658,0.694392683087465,0.845665208783233,Up
ENSAMXG00000004634,67.0596744590757,-0.146352919181318,0.372747101325815,-0.392633285841148,0.694590351350985,0.845771301977431,Down
ENSAMXG00000012695,10.3686608527501,-0.446558470399112,1.13735561030816,-0.392628713791739,0.694593728698522,0.845771301977431,Down
ENSAMXG00000001170,9.76355523046074,0.419424306356497,1.0689535901405,0.392369051589387,0.694785549675041,0.845938042273593,Up
ENSAMXG00000006900,91.3439125596915,-0.148733872471559,0.379503559779696,-0.391916936320438,0.695119588671963,0.846277900489808,Down
ENSAMXG00000002846,43.9153828727481,-0.265934614426017,0.679066998996528,-0.391617638346429,0.695340753330693,0.846480296270908,Down
ENSAMXG00000001966,87.1526110958129,-0.125936310107286,0.321887229543351,-0.391243573986912,0.695617202660798,0.846683088100045,Down
ENSAMXG00000011945,933.78215874053,0.0856237532663488,0.218850247823247,0.391243574626894,0.695617202187789,0.846683088100045,Up
ENSAMXG00000005535,632.648557585774,0.0691451662242235,0.17685983909812,0.390960246129493,0.695826620822415,0.846743096846712,Up
ENSAMXG00000006737,254.537535674333,-0.113758958610904,0.290882173657362,-0.391082606337037,0.695736176993376,0.846743096846712,Down
ENSAMXG00000017411,66.0636907931231,-0.114095692613172,0.291839252825152,-0.390953895024977,0.695831315425969,0.846743096846712,Down
ENSAMXG00000025795,102.717616473226,-0.105941057590654,0.271223314112724,-0.390604539057521,0.696089569997876,0.846990490437931,Down
ENSAMXG00000011599,400.879467605541,-0.0831009742498353,0.212827951860635,-0.390460808946054,0.696195829908189,0.84705291493329,Down
ENSAMXG00000002021,11.8579522095726,-0.954779092196274,2.44921892423578,-0.389830032239438,0.696662234666115,0.847161603494751,Down
ENSAMXG00000005843,78.8839279085177,-0.126876404317322,0.32533780793809,-0.389983583898326,0.696548685941402,0.847161603494751,Down
ENSAMXG00000008946,119.875709802398,0.134095072214534,0.343910719353744,0.389912453053274,0.696601285092862,0.847161603494751,Up
ENSAMXG00000012567,351.476821727123,0.155906723534772,0.399524583011324,0.390230614496011,0.696366025470917,0.847161603494751,Up
ENSAMXG00000012969,172.508428639904,-0.0838403237533114,0.215074645634109,-0.38981965310752,0.696669910095112,0.847161603494751,Down
ENSAMXG00000014120,170.432098358367,-0.131679117400666,0.337578084920446,-0.390070100171631,0.696484711688419,0.847161603494751,Down
ENSAMXG00000014870,36.3335301387031,-0.170750036220218,0.43788401789097,-0.389943522128578,0.696578310253167,0.847161603494751,Down
ENSAMXG00000001694,806.242531225933,0.127548593235288,0.327655305861605,0.38927675198143,0.697071431944381,0.847391356102284,Up
ENSAMXG00000007291,9.94542764828372,-0.446733189641449,1.14762714411502,-0.389266838042544,0.697078764940041,0.847391356102284,Down
ENSAMXG00000017779,105.176273542391,0.127014689683813,0.326202146964494,0.389374168336292,0.696999377961451,0.847391356102284,Up
ENSAMXG00000027337,14.953726452361,-0.382203417281278,0.981749771011034,-0.389308384444719,0.697048034701075,0.847391356102284,Down
ENSAMXG00000006208,18.5234398418806,-1.03208338209649,2.65225447263677,-0.389134373320685,0.697176747200922,0.847443628123644,Down
ENSAMXG00000009564,270.301547263281,0.082798309383901,0.212932276542375,0.388848091648631,0.697388522912094,0.847575032096871,Up
ENSAMXG00000016099,654.386362379882,0.107602545442858,0.276727359673276,0.388839562412264,0.697394832742005,0.847575032096871,Up
ENSAMXG00000017036,12.1073544608722,0.463539837131123,1.19270064606437,0.388647259193406,0.697537101981837,0.847614266228796,Up
ENSAMXG00000025367,10.1027739603004,-0.343626421106736,0.884032064435225,-0.38870357188488,0.697495439779728,0.847614266228796,Down
ENSAMXG00000000444,1542.79140814175,0.0638947667285405,0.164666943576383,0.388024246644877,0.697998090421398,0.847852491410764,Up
ENSAMXG00000000821,104.03175725216,-0.107869173711204,0.278275319874414,-0.387634712844406,0.698286376532977,0.847852491410764,Down
ENSAMXG00000001352,18.5314426128571,-0.352736753730486,0.908430824594334,-0.388292365451165,0.697799686412883,0.847852491410764,Down
ENSAMXG00000004219,113.328377375526,-0.0950262953807457,0.244803085301808,-0.388174418895054,0.697886962601404,0.847852491410764,Down
ENSAMXG00000008806,1924.24216612848,0.0955704406548059,0.246639560435157,0.387490313744424,0.698393254457345,0.847852491410764,Up
ENSAMXG00000008862,37.4330128608249,-0.203303751824246,0.524196977705206,-0.387838466208363,0.698135577344115,0.847852491410764,Down
ENSAMXG00000010665,110.438067127314,0.118566928621382,0.305816139172002,0.387706577365086,0.69823318777425,0.847852491410764,Up
ENSAMXG00000010667,11.4323578452467,0.430634748263593,1.1108037478469,0.387678515757895,0.698253956706785,0.847852491410764,Up
ENSAMXG00000014450,11.3715458107589,0.359376043398838,0.927320084859382,0.387542607203783,0.698354548425602,0.847852491410764,Up
ENSAMXG00000015384,13.0904791403355,-1.12921935382686,2.91026866888243,-0.388012064281505,0.698007105683078,0.847852491410764,Down
ENSAMXG00000020452,11.1540641715652,-0.289040778765605,0.745112695426765,-0.387915520081235,0.69807855237702,0.847852491410764,Down
ENSAMXG00000020698,561.006282241758,0.0684175775009174,0.17642257700382,0.387805113511271,0.698160261076491,0.847852491410764,Up
ENSAMXG00000014106,99.1167960442505,0.11075160159768,0.286168878522329,0.387014836028155,0.69874522460988,0.848212975262825,Up
ENSAMXG00000014726,156.425235713889,-0.097756886370152,0.252645862143076,-0.386932465629661,0.698806205496117,0.848220195724654,Down
ENSAMXG00000004889,40.1402561817246,-0.180547877515019,0.466974858441037,-0.386632972314111,0.699027944339212,0.848355724889786,Down
ENSAMXG00000007680,19.0391795355251,0.289377836530821,0.748434556607406,0.38664414139634,0.69901967451373,0.848355724889786,Up
ENSAMXG00000016178,355.425902298149,0.0839526043450348,0.217193108093528,0.386534384456081,0.699100942429994,0.848377515602984,Up
ENSAMXG00000018134,595.294627834381,-0.0945496184655457,0.244690283858603,-0.386405283342523,0.699196537868435,0.848426723206282,Down
ENSAMXG00000000241,315.346618076946,-0.076515861859889,0.198222721329832,-0.386009541926178,0.699489602030427,0.848475119020712,Down
ENSAMXG00000001785,1062.20013376358,0.113940204852086,0.295486324921714,0.385602294394751,0.699791233726632,0.848475119020712,Up
ENSAMXG00000005784,322.842265809347,0.176410587846692,0.456945224853424,0.386065064807888,0.699448482160155,0.848475119020712,Up
ENSAMXG00000011059,375.595297260979,-0.0712711390896782,0.184899167434589,-0.385459491670731,0.699897013120699,0.848475119020712,Down
ENSAMXG00000013062,13.8912002764206,-0.28723853551066,0.745155361620288,-0.385474694681228,0.699885751397202,0.848475119020712,Down
ENSAMXG00000013516,17.2606050756021,-0.317839244594418,0.823200864362313,-0.386101689580501,0.699421358583985,0.848475119020712,Down
ENSAMXG00000015552,172.129021369929,0.0831425470420852,0.215460982383904,0.385882149622541,0.699583951238583,0.848475119020712,Up
ENSAMXG00000015736,426.361082402446,0.0703554660419998,0.182411244269858,0.38569698004974,0.69972109968188,0.848475119020712,Up
ENSAMXG00000017748,41.2200242140958,-0.569744118860647,1.47688642300642,-0.385773821185821,0.699664185026582,0.848475119020712,Down
ENSAMXG00000021802,35.4100484155538,0.187234593004697,0.48564742600093,0.385536055542357,0.699840298632827,0.848475119020712,Up
ENSAMXG00000024898,35.2885457451339,-0.161359675952815,0.417965150181385,-0.386060119803743,0.699452144360991,0.848475119020712,Down
ENSAMXG00000025743,46.8240425852937,-0.166307275663557,0.431002046480783,-0.385861916483899,0.699598936719919,0.848475119020712,Down
ENSAMXG00000025829,10.9515036658394,-0.328616347689804,0.852706329227081,-0.385380448609631,0.699955565817666,0.848479365784325,Down
ENSAMXG00000011943,285.718742561515,0.0827704366529493,0.215044103884428,0.384899818957291,0.700311640039642,0.848842466289288,Up
ENSAMXG00000013336,301.328673533213,0.120583066425312,0.313343196645334,0.384827459846836,0.700365252955354,0.848842466289288,Up
ENSAMXG00000008515,21.0583446520588,-0.322066598233297,0.837206805803561,-0.384691806135252,0.700465766657636,0.848897535893548,Down
ENSAMXG00000013724,125.991455228074,-0.156816645912706,0.407748122392207,-0.384591951012998,0.7005397584607,0.848920457359444,Down
ENSAMXG00000020633,12.3008920571511,0.985942952055226,2.56724588906234,0.384046949400446,0.700943650119364,0.849343119441019,Up
ENSAMXG00000009661,84.0059361324028,0.140504645434751,0.365990177265212,0.38390277707627,0.701050507983474,0.849405823406122,Up
ENSAMXG00000007394,189.006907599836,0.0802890117434065,0.209193202287509,0.383803158350525,0.701124346998662,0.849428514407355,Up
ENSAMXG00000005699,10.5484736173615,-0.264553125345819,0.689623244954467,-0.383619791359101,0.701260268967222,0.849474504746736,Down
ENSAMXG00000025601,34.0889486677902,0.209393978991369,0.545860815438529,0.383603242931346,0.701272536066793,0.849474504746736,Up
ENSAMXG00000026078,844.692471179512,-0.115712504746073,0.301750474738957,-0.383470829155034,0.701370695203587,0.849526642449736,Down
ENSAMXG00000000748,24.0935456207622,0.380756614760783,0.994071288656219,0.383027474091408,0.701699393280906,0.84962825374493,Up
ENSAMXG00000000902,27.8962957071604,-0.22194747115471,0.579396044674589,-0.383066942197309,0.701670129840604,0.84962825374493,Down
ENSAMXG00000001231,24.9862993744651,0.278214593598305,0.726566461793504,0.382916922577932,0.701781363532188,0.84962825374493,Up
ENSAMXG00000001361,72.0057158440928,0.140001386087014,0.365765306539354,0.382762890804546,0.70189557872797,0.84962825374493,Up
ENSAMXG00000001531,43.45718515024,-0.179840843753327,0.469794062491065,-0.382807826049839,0.701862258362294,0.84962825374493,Down
ENSAMXG00000006512,16.0471067813165,0.299932788880367,0.782774376983635,0.383166334641837,0.701596437743142,0.84962825374493,Up
ENSAMXG00000015974,2101.83307234659,-0.161976439755805,0.422617099207372,-0.383269962478082,0.701519608406432,0.84962825374493,Down
ENSAMXG00000020160,19.808300244782,0.307381051169138,0.80288469078652,0.38284582418432,0.701834082447598,0.84962825374493,Up
ENSAMXG00000001007,78.3778103434188,0.111054831350302,0.290407223221476,0.382410706312245,0.702156750279739,0.849810914178376,Up
ENSAMXG00000010386,39.1437584334915,-1.06634190676086,2.78837893967965,-0.382423598021928,0.702147189477376,0.849810914178376,Down
ENSAMXG00000009912,2952.13989834017,-0.111400268173309,0.291468249152158,-0.382203785480433,0.702310214200545,0.84992990982043,Down
ENSAMXG00000000583,305.704950283751,0.0977723273333407,0.256122202053511,0.381740928937169,0.702653538116599,0.850028460541039,Up
ENSAMXG00000006275,65.5537629788821,-0.183994039745558,0.482325518120544,-0.381472745755852,0.702852490798098,0.850028460541039,Down
ENSAMXG00000008218,154.584552401384,0.081946380912633,0.214873578319485,0.381370206395459,0.702928565380348,0.850028460541039,Up
ENSAMXG00000008732,293.270914465823,0.0903237724384835,0.236572688844118,0.381801351964172,0.702608715882218,0.850028460541039,Up
ENSAMXG00000009076,300585.550053345,0.0981424923293716,0.257139446768088,0.381670309876203,0.702705925152311,0.850028460541039,Up
ENSAMXG00000012151,215.093814554208,-0.0858156658097814,0.224714884229963,-0.381886879028278,0.70254527306094,0.850028460541039,Down
ENSAMXG00000013289,68.9807360040127,-0.124590919639526,0.326709689408696,-0.381350549673076,0.702943149163439,0.850028460541039,Down
ENSAMXG00000015347,273.24572721192,-0.105164468509674,0.275702426261857,-0.381441940629825,0.70287534499793,0.850028460541039,Down
ENSAMXG00000017897,276.85800353173,0.124235014888477,0.325723007848713,0.381413077660696,0.70289675856301,0.850028460541039,Up
ENSAMXG00000019841,8.18420451138482,-0.511192498615833,1.34022525576779,-0.381422821586049,0.702889529475124,0.850028460541039,Down
ENSAMXG00000020329,599.630903412923,-0.119504895757382,0.313537755435345,-0.381149937083175,0.703091994596673,0.850141751998001,Down
ENSAMXG00000013504,56.2515406025669,-0.135306641789779,0.355198831292736,-0.380932114267758,0.703253622123851,0.850270479902331,Down
ENSAMXG00000008469,45.374936367545,0.260080347778014,0.682977409437516,0.38080373403889,0.703348888302824,0.850309472090212,Up
ENSAMXG00000009347,9.39209800772734,-0.312136899366278,0.819816479001151,-0.38073996725045,0.703396208989179,0.850309472090212,Down
ENSAMXG00000001333,189.988959269854,0.131743033649485,0.346406444089335,0.380313460957181,0.70371274451249,0.85049200432612,Up
ENSAMXG00000008814,347.454797037374,0.0836340675160648,0.219837363300794,0.380436092665612,0.703621727013495,0.85049200432612,Up
ENSAMXG00000011700,32.8745080639404,-0.187072975093902,0.49184420677934,-0.380350063120353,0.703685577869381,0.85049200432612,Down
ENSAMXG00000003681,34.939710821229,1.07818759361405,2.8379009119207,0.379924326844916,0.70400158872942,0.850615571757755,Up
ENSAMXG00000010212,57.594022431452,0.13430947978609,0.353497701124967,0.379944422152293,0.703986671454876,0.850615571757755,Up
ENSAMXG00000015922,47.613137023873,-0.233793560368221,0.615443278532091,-0.379878322703999,0.704035739240491,0.850615571757755,Down
ENSAMXG00000019741,20.8300569128904,-0.231247641024184,0.6086033835322,-0.379964435429316,0.703971815186815,0.850615571757755,Down
ENSAMXG00000002614,72.7471237632859,-0.145589004705298,0.384047659506173,-0.379090982854845,0.704620302093607,0.851187988207483,Down
ENSAMXG00000008430,533.241274670899,-0.088683587224921,0.233972509469273,-0.379034218276689,0.704662453874161,0.851187988207483,Down
ENSAMXG00000013419,103.481423652947,0.13966897043278,0.368503118667775,0.379017064869672,0.704675191690617,0.851187988207483,Up
ENSAMXG00000020359,759.531532718085,-0.0784901153641992,0.20733908196493,-0.378559192123149,0.705015230486356,0.851531991809905,Down
ENSAMXG00000001499,260.075071787673,-0.117978830117312,0.311770220391044,-0.378415969201082,0.70512160697002,0.851593741437778,Down
ENSAMXG00000010786,833.20719062546,-0.140379426367477,0.371076075206081,-0.378303630298763,0.705205048887758,0.851627784886548,Down
ENSAMXG00000014519,13.6624035628233,0.21565275460982,0.570230831899232,0.378185013061393,0.705293158010709,0.851667458823179,Up
ENSAMXG00000006334,116.928831002532,0.0984768425858649,0.26052135338567,0.377999121016702,0.705431246946642,0.851767474280345,Up
ENSAMXG00000009468,27.1997852344799,-0.250936861966541,0.664110807450278,-0.377853905028234,0.7055391266374,0.851831001007539,Down
ENSAMXG00000011170,34.8548867705824,0.176121792379938,0.466291745139956,0.377707292088295,0.705648050116468,0.851847001263253,Up
ENSAMXG00000018991,56.8597278827996,0.155250419595919,0.411055458198397,0.377687284037929,0.705662915209837,0.851847001263253,Up
ENSAMXG00000009455,46.5991691886589,-0.173747649960677,0.46013861346431,-0.377598499401209,0.705728879609361,0.851859912398706,Down
ENSAMXG00000003495,863.843254792938,0.0566521318580029,0.150121759564625,0.377374552645149,0.705895275350567,0.851927325892904,Up
ENSAMXG00000025977,33.8164821991801,-0.184437724845956,0.488650204008857,-0.377443257636732,0.705844225033238,0.851927325892904,Down
ENSAMXG00000004683,159.408785352885,-0.170471961954657,0.451978145706293,-0.377168594486499,0.706048317712819,0.852045311690235,Down
ENSAMXG00000004941,83.8563593874652,0.163870219224411,0.434562457942443,0.377092443742839,0.706104906438811,0.852046889762889,Up
ENSAMXG00000025038,1280.27668066216,-0.0928237452629642,0.246211674202725,-0.377007896004701,0.706167736997284,0.852055998930573,Down
ENSAMXG00000000876,13.8117903288686,0.45224114449779,1.20018443852382,0.376809705226665,0.706315027760792,0.852167007661612,Up
ENSAMXG00000016037,652.235952913099,0.138285276354174,0.367189972435655,0.376604174228658,0.706467785223273,0.852217889461244,Up
ENSAMXG00000025927,22.2484637666268,0.213128560794204,0.565848276858062,0.376653193993317,0.706431351032469,0.852217889461244,Up
ENSAMXG00000011024,200.667550030788,0.146898576081485,0.390324868729304,0.376349517671551,0.706657070833526,0.852320992410626,Up
ENSAMXG00000019458,19.3999576564556,0.369576851680999,0.982028125351724,0.376340394068277,0.706663852722727,0.852320992410626,Up
ENSAMXG00000000196,3300.3509299016,-0.392484596513016,1.04358431121673,-0.376092848746847,0.706847870589364,0.852342843795483,Down
ENSAMXG00000001949,14.1929617746336,0.38237192345699,1.01641623599129,0.376196197893346,0.706771041808292,0.852342843795483,Up
ENSAMXG00000014629,1690.66507770515,-0.0737284065585597,0.19602530804873,-0.376116774371968,0.706830084239562,0.852342843795483,Down
ENSAMXG00000006375,132.08883628556,-0.0989150242643646,0.263425804455572,-0.375494817103414,0.707292500289008,0.852812274658099,Down
ENSAMXG00000002527,25.9815373279833,0.192786452077774,0.513552909501998,0.375397448852394,0.707364901928225,0.852832856181143,Up
ENSAMXG00000019881,12.2824641117078,0.358178491045272,0.954408036423684,0.375288636909872,0.707445816064079,0.852863696753668,Up
ENSAMXG00000002986,969.42496258562,0.0558855799906459,0.149243932465821,0.374457970031341,0.708063620815983,0.852923690553453,Up
ENSAMXG00000003487,118.096523941142,0.105045516249718,0.280469116233209,0.37453505633887,0.708006280125684,0.852923690553453,Up
ENSAMXG00000004338,175.713970677844,-0.0711725371115917,0.190027100385471,-0.374538878755808,0.708003436861917,0.852923690553453,Down
ENSAMXG00000006453,52.4879308246595,-0.141874075798759,0.378961752448092,-0.374375711749939,0.708124810507255,0.852923690553453,Down
ENSAMXG00000007984,157.479671408684,0.103692731892558,0.276837773108417,0.374561356740682,0.707986716936747,0.852923690553453,Up
ENSAMXG00000008059,1130.34139410855,-0.293472696154445,0.783905238768843,-0.374372668583459,0.708127074271921,0.852923690553453,Down
ENSAMXG00000015714,640.155121534087,-0.0725082957826565,0.193540047398609,-0.37464233763114,0.707926481635389,0.852923690553453,Down
ENSAMXG00000018053,1487.13449453482,-0.110550827681485,0.295345377944388,-0.374310336091669,0.708173443019764,0.852923690553453,Down
ENSAMXG00000018431,32.5623150365019,0.205034522314194,0.54699453088127,0.374838340675657,0.707780697984796,0.852923690553453,Up
ENSAMXG00000019384,170.071460462104,-0.101747944561185,0.271724486780516,-0.374452614730196,0.708067604421042,0.852923690553453,Down
ENSAMXG00000021065,10951.8923162136,0.214965172070285,0.573996284677835,0.374506208155925,0.708027738667875,0.852923690553453,Up
ENSAMXG00000025385,12.2941813017256,-0.285425228217999,0.762650073252848,-0.37425450836267,0.708214973833977,0.852923690553453,Down
ENSAMXG00000025740,33.105763961243,-0.203497891535428,0.543514409240375,-0.37441121721104,0.708098398732275,0.852923690553453,Down
ENSAMXG00000024916,96.3737859397641,0.0895473466593319,0.239414464857921,0.37402646791819,0.708384624445248,0.853061349837847,Up
ENSAMXG00000008786,10.8140356735989,0.444912421751467,1.19001626974916,0.373870873080793,0.708500387477342,0.853078791253814,Up
ENSAMXG00000024677,145.913230062292,-0.0963458315725907,0.257706871653448,-0.37385821710704,0.708509803856489,0.853078791253814,Down
ENSAMXG00000007456,99.9136890544579,0.133272973143399,0.356686724362388,0.37364152922046,0.708671032284882,0.85320626625581,Up
ENSAMXG00000009707,357.247073040311,-0.0836788550137439,0.224039419145508,-0.37350058901642,0.708775907025773,0.853265879480453,Down
ENSAMXG00000021643,38.6492598004692,-0.632627570621431,1.69455951589154,-0.373328622977632,0.708903875817649,0.853328649252631,Down
ENSAMXG00000028849,11.5534649811212,-0.380178844130122,1.01847697861022,-0.373281725669342,0.708938775947573,0.853328649252631,Down
ENSAMXG00000008829,974.08227097434,0.0539198808085031,0.14456669130617,0.372975823969776,0.709166437455119,0.853536022215816,Up
ENSAMXG00000017316,29.8365331572766,-0.171749584485441,0.460941010289171,-0.372606430436064,0.70944138617111,0.853800272121131,Down
ENSAMXG00000001288,45.8268353773831,0.856208002585719,2.29896540752062,0.372431877306548,0.709571323538974,0.85388997577344,Up
