,CHOY.16.01,CHOY.16.04,CHOY.16.05,CHOY.16.08,CHOY.16.11,CHOY.16.12,CHOY.16.R.01,CHOY.16.R.03,CHOY.16.R.04,CHOY.16.R.05,CHOY.16.R.2
ENSAMXG00000025580,8.22978659424683,7.94415059267824,8.18664613157553,7.90691498724319,7.77012512043391,8.1393331359547,7.35824302791871,7.86238684646778,7.85337708062342,7.2683297930596,7.39981015329963
ENSAMXG00000025582,5.57604768444611,6.97037986711533,6.56913598830805,6.60252807595627,6.16191969846721,6.55443056218027,5.84813758083434,6.5654544556837,6.56033790920405,5.57604768444611,5.57604768444611
ENSAMXG00000025584,6.15033409676144,7.62108881125134,6.85939567162242,6.08193726166699,6.42718446810656,7.33998979184319,6.5755170809833,6.12924537267929,6.53018989593505,6.72095202403024,6.00206217357635
ENSAMXG00000025587,6.28747219509723,7.06471995696815,6.59159572377608,6.820928384655,6.78203515361815,6.79202340886221,6.48500871263829,6.5009414470216,6.39697876751564,6.88245673557434,6.27813373174553
ENSAMXG00000025588,6.62710211393929,6.71648601067908,6.3920827189075,6.40771186694482,6.64380405309226,6.9831554008493,5.96027489330167,6.3260809109263,6.7706476599344,5.99669499181422,6.62190552798209
ENSAMXG00000025589,6.49886562872903,6.78620377677351,6.11429112646709,6.71159368602584,6.27428557865619,6.68865694309254,6.44579596800365,5.99531546658839,6.07529869773238,5.57604768444611,6.24604846807147
ENSAMXG00000025590,6.52908196743036,6.33760299706285,6.15686422485647,6.5879182217021,6.16191969846721,6.15880199831984,6.3607854258607,6.54449577252177,5.57604768444611,6.50390484304793,6.30871153386529
ENSAMXG00000025593,6.96913091187296,6.36566588062916,6.36312607218553,6.91952041570271,6.85302202490391,6.68865694309254,6.55817723610011,6.12924537267929,6.00894648253342,5.57604768444611,6.17637393074463
ENSAMXG00000025594,8.00243703065992,10.2718363208411,9.7793061451773,9.60441560362032,11.4977764263387,9.41004058715648,8.76705818182969,10.666819308047,10.5676307740174,9.89753121905289,8.60020973505005
ENSAMXG00000025595,6.43480994945292,6.58040767014921,6.47280357185925,6.76170314179605,6.02021844491708,6.68865694309254,6.15029496097937,5.99531546658839,6.07529869773238,6.26939406564582,6.00206217357635
ENSAMXG00000025596,6.32728481096665,6.62141932588092,6.47280357185925,6.49460115380827,6.72523617026338,6.76359927527806,6.38296848079569,6.76848515307765,6.58945924102889,6.73834724929974,6.3379642155599
ENSAMXG00000025597,6.78510066228364,7.43731222788533,7.33954983395281,7.37642008976732,7.15031452878105,7.89171981333961,7.48987798133033,7.14121373214733,7.2076005844526,7.20316495044561,7.38020501858952
ENSAMXG00000025598,6.81816019257321,6.71648601067908,7.05722775658626,6.92992011677413,6.91939636673671,6.84654828864698,6.80229953596263,6.40604339015925,6.35970762121633,6.50390484304793,6.24604846807147
ENSAMXG00000025599,6.28747219509723,6.85132232668947,6.54607466196636,6.28791108055321,6.64380405309226,6.77791396715471,6.08322038031112,6.3260809109263,6.07529869773238,6.32851142620874,5.57604768444611
ENSAMXG00000025600,6.98772447692889,6.98436565575177,6.8425222766879,6.96052220086535,6.53042571508031,6.68865694309254,6.44579596800365,6.3260809109263,6.58945924102889,6.16886286527886,6.24604846807147
ENSAMXG00000025601,6.09612509296082,6.60115201346978,6.59159572377608,6.86591525978715,7.04087181583348,6.87275007481268,7.10414337833008,6.90776559995927,6.6176413692319,6.32851142620874,6.88297472746391
ENSAMXG00000025602,6.55824254783585,7.13967828323642,6.892334124667,7.21143003482404,7.21375605097266,7.29647838191241,6.90462516928838,6.84820469062196,6.83891452195777,6.80497123859782,6.78675885690194
ENSAMXG00000025606,5.92380387068679,6.71648601067908,6.54607466196636,6.04956393703876,6.66484173218826,6.60716305237672,6.28969889300722,5.57604768444611,6.07529869773238,6.13105618398725,6.00206217357635
ENSAMXG00000025610,7.38771701551476,7.54557536470797,7.21298632434124,7.2740903361234,7.23819832803579,7.20438985094837,7.21981804524184,7.0934133090334,6.83891452195777,6.92630008663191,7.10349796645263
ENSAMXG00000025612,7.64092261129912,8.03048246458263,7.48361751038216,7.41097594479389,7.87642853115435,8.24589491257289,7.85771036737053,7.62565292462574,8.18477853995946,8.13068871529346,8.14045839168285
ENSAMXG00000025614,6.15033409676144,6.53736142410033,6.15686422485647,6.24276198752528,6.0721612430647,6.37227897873165,5.57604768444611,6.35373889797422,6.07529869773238,5.99669499181422,6.1381004632802
ENSAMXG00000025615,7.85230365160213,7.98800948727446,7.83771732849422,7.60031589413312,7.8691123748564,7.97246905211255,7.38251821921483,7.73860064257479,7.81523728496769,7.79429521708985,7.677761889321
ENSAMXG00000025616,7.95704263043379,7.98183100386619,7.67276848058827,7.52796163920595,7.61047077362379,7.90277272292581,7.9276768236198,7.94509826964925,8.27713849666249,7.79429521708985,8.36847817168064
ENSAMXG00000025617,6.38302278923482,6.53736142410033,6.73484010410189,6.52687290906881,6.33947749836145,6.60716305237672,6.60919175779616,6.86342004688648,6.69726149350552,6.70323327626285,6.66113400587758
ENSAMXG00000025619,8.38849093728299,8.84174733670096,8.48277211159848,8.44975264391948,8.45527342464387,8.45552913782174,8.45892539269548,7.31488196309955,7.26884581987128,7.18061380434739,8.32579715778924
ENSAMXG00000025620,7.96123341537867,7.84501785690453,8.09231696350158,7.81577624640382,8.12236874054427,8.15768043688496,7.70557273705513,7.69459581056768,7.89955835435207,8.01197587638094,8.19979367443686
ENSAMXG00000025622,6.77383130279872,7.2325703949641,7.04322710829994,6.74941786815003,6.81815525815334,7.19477255283174,6.68822396578214,6.62545211334837,6.3203834299061,5.99669499181422,6.60162954573153
ENSAMXG00000025625,7.86135378689132,7.68466958208013,7.50289793575707,6.96052220086535,7.45862895884386,7.06183652415145,7.25595827567161,7.05618769533428,7.46156258291676,7.19194393837422,7.51133486631143
ENSAMXG00000025626,10.3485543426434,10.5050325877406,10.4515275206545,9.67957953431814,10.3293385734626,10.6248313955961,10.3398577296318,10.2969947833319,10.2932514324335,10.4697876285124,10.5063435442366
ENSAMXG00000025627,6.28747219509723,6.51498695323415,6.47280357185925,6.6586833927449,6.62226715773995,6.68865694309254,6.40449894220562,6.35373889797422,6.39697876751564,6.26939406564582,6.41912803124458
ENSAMXG00000025628,6.72740508980413,7.3990270728013,7.96435344067245,7.17880071448934,7.9950304766725,8.22870066047102,7.1440059065565,7.40251695544181,7.53576054862451,7.43580373352889,7.32976923007102
ENSAMXG00000025629,6.79624291566786,7.01180821402111,6.80790955424932,7.14522724328559,6.83573848116388,6.85973281046734,6.7469437814111,7.00453229734434,6.6176413692319,6.23769412915797,6.85190379787177
ENSAMXG00000025632,6.03525941149885,6.21192302236405,6.54607466196636,7.1193874617075,6.27428557865619,5.96600894400607,6.18092124106899,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000025633,6.46748469769211,6.83543269043306,6.65574192782458,6.49460115380827,6.91939636673671,6.77791396715471,6.28969889300722,6.5009414470216,6.49891302556858,6.23769412915797,6.68013447022021
ENSAMXG00000025634,8.88099473931222,8.94128127724819,8.76487438371004,8.76113432500533,8.50679460173663,8.50599123862626,8.94877828020525,8.39734930981664,8.97985159800469,8.17855346230719,8.70309294137615
ENSAMXG00000025635,6.36492287702267,6.36566588062916,6.90841997802912,7.00001505561162,6.72523617026338,6.34906623951129,6.08322038031112,5.57604768444611,6.07529869773238,6.20428062571559,5.57604768444611
ENSAMXG00000025638,7.99020805211262,8.08319794151232,7.7850084472549,8.14038183358456,7.8319134760616,8.16222895508162,7.71176312115441,7.67958997079799,7.61715637320754,7.67795356814194,7.69327690837842
ENSAMXG00000025640,7.10975897695226,6.64123733411985,6.73484010410189,7.21944701815833,6.99689747926937,7.25132855913619,6.94053604012881,6.64458317984325,6.74680200309392,6.85216547919081,6.68013447022021
ENSAMXG00000025641,9.84681456633804,9.95881996482613,10.2052694910821,9.9793825309131,10.456599447132,9.99035521304935,9.57221643067383,10.1080472198461,9.92414364488785,10.0417754699049,9.65638585334839
ENSAMXG00000025642,6.51411214819786,6.44392048920443,6.01636386299353,6.21891014952341,6.5775634549709,6.21935291569364,6.08322038031112,6.26714708158333,6.23407630958193,5.78692935365935,5.94532007249721
ENSAMXG00000025644,7.40714752667763,7.48356422447709,7.30633910742746,7.21143003482404,7.43828972759206,7.4619217242747,7.04158222399234,6.5654544556837,6.98251383111925,6.8366773543633,6.83600776663837
ENSAMXG00000025645,6.70332245237771,7.18705143676187,6.61349357748881,7.06587362410336,6.9353526103072,7.07263377166271,6.59251622226278,6.45492858654835,6.67148065795633,6.43362754400067,6.55961498919468
ENSAMXG00000025646,6.03525941149885,6.17608686830955,6.15686422485647,6.28791108055321,6.27428557865619,6.62405926400874,6.08322038031112,6.60590386744448,6.18600525478088,6.29960650741396,6.36603977853723
ENSAMXG00000025647,6.22278715927057,6.64123733411985,6.01636386299353,6.36997757825999,6.30766915985745,6.09075572814256,6.18092124106899,5.57604768444611,6.23407630958193,5.99669499181422,6.00206217357635
ENSAMXG00000025648,8.13748581013548,8.7489434831636,8.64325892633701,8.44037774084884,8.53411425867485,8.65047172759734,8.37467592617422,8.41057251132471,8.43903806372002,8.36858982549125,8.19450476921259
ENSAMXG00000025651,7.51773786866837,8.11162181529595,7.2950622361373,8.33284091846296,7.62823593216061,7.60100541536971,7.6741700297468,7.31488196309955,7.62837205785785,7.36960914097712,7.1993119476091
ENSAMXG00000025652,6.19962741153483,6.92729491852367,6.87599603987189,6.88768954808411,6.42718446810656,7.12511975206048,6.3607854258607,7.01767495071203,6.83891452195777,6.52603329176669,6.73492628724847
ENSAMXG00000025653,7.9486215331806,7.9693881180257,7.63020756370958,7.51549031035326,7.62823593216061,8.38010555526911,7.10414337833008,7.59378392073272,7.69368927776417,7.69307741640395,7.37028351376276
ENSAMXG00000025656,6.30767217923505,6.98436565575177,6.65574192782458,6.69864419588821,6.81815525815334,6.68865694309254,6.48500871263829,6.89319284570059,6.923352981933,6.86742246763376,6.05191851705484
ENSAMXG00000025657,6.49886562872903,6.46831873918237,6.01636386299353,6.24276198752528,6.4804671841127,6.09075572814256,6.54047800773869,5.93946174251497,5.57604768444611,6.13105618398725,5.94532007249721
ENSAMXG00000025658,8.4802405333355,8.7093086124787,8.46891331289454,8.90556881008137,8.41656703175198,8.77269422262634,7.91714905461675,8.27712191306008,8.45120825872207,8.20955617412929,8.0668301782444
ENSAMXG00000025662,7.55253431694894,7.73038587215846,7.61278089374563,7.37642008976732,7.61047077362379,7.80575121908478,7.39843824993806,6.99122964285273,7.69368927776417,7.51602824132462,7.57208577407455
ENSAMXG00000025663,6.06667305126358,6.41873033884571,6.01636386299353,6.14093620803795,6.02021844491708,6.24746287864138,6.15029496097937,6.43087546052724,6.53018989593505,6.35625489627295,6.41912803124458
ENSAMXG00000025714,8.23663540164152,9.12154619630894,8.76487438371004,8.95206212591147,9.08019728473822,8.74908470142164,7.64848727196097,7.96347935936768,7.85337708062342,7.63935119069909,7.42864424096209
ENSAMXG00000025720,6.26663305297111,6.36566588062916,5.57604768444611,6.61689994780107,6.02021844491708,6.41659903930719,6.00531222531263,5.99531546658839,5.57604768444611,6.16886286527886,6.05191851705484
ENSAMXG00000025722,6.15033409676144,6.39267429149786,6.01636386299353,6.74941786815003,6.02021844491708,6.37227897873165,5.76858664481775,6.26714708158333,6.23407630958193,6.73834724929974,6.51542716811645
ENSAMXG00000025723,6.70332245237771,6.36566588062916,6.3920827189075,5.88682887393589,6.02021844491708,5.57604768444611,6.54047800773869,5.99531546658839,5.57604768444611,5.99669499181422,6.09687163689493
ENSAMXG00000025724,6.32728481096665,6.89756733116888,6.54607466196636,6.38908635669218,6.11898494342124,6.51737724980645,6.48500871263829,6.20223783479096,6.18600525478088,6.40871985535173,6.27813373174553
ENSAMXG00000025728,6.00144936213409,6.21192302236405,6.63486502715686,6.5879182217021,6.02021844491708,6.87275007481268,6.50391744671537,6.43087546052724,6.23407630958193,6.56860961697723,6.66113400587758
ENSAMXG00000025733,6.38302278923482,6.51498695323415,6.59159572377608,6.19407602716498,6.45427870147941,6.37227897873165,6.46564513068839,6.35373889797422,6.23407630958193,5.99669499181422,6.30871153386529
ENSAMXG00000025734,7.77758034324028,7.96312314546307,7.66436791218534,7.96586223534238,7.76219325190827,7.80575121908478,7.12424877744895,7.65674979600278,7.59442604748495,7.35985419452015,7.57208577407455
ENSAMXG00000025735,6.91133217073319,6.95621022064129,6.82536435156621,6.57305973296742,6.45427870147941,7.21392869923543,7.1440059065565,6.58591373991505,7.31279414894609,6.7887334605055,6.95683316433641
ENSAMXG00000025736,7.21992067523015,6.80288414122582,7.09820764487077,6.19407602716498,7.13719757157817,6.64064262624359,6.96381961500684,6.817074089066,6.23407630958193,6.45775355836936,6.73492628724847
ENSAMXG00000025737,6.45131806944312,6.51498695323415,6.69612430552821,7.46432843065768,6.68540919610485,6.45846428763171,6.46564513068839,6.75174102012813,6.58945924102889,6.80497123859782,6.17637393074463
ENSAMXG00000025738,6.75089611749847,6.33760299706285,6.44682383265897,6.46099240106782,6.02021844491708,6.60716305237672,6.52239891977708,6.64458317984325,5.57604768444611,6.45775355836936,6.36603977853723
ENSAMXG00000025740,6.41794004586562,6.33760299706285,7.24885976157249,6.44363775469124,7.12392866520104,6.71934358953152,6.3607854258607,6.80114038118168,6.67148065795633,6.62878308843264,6.9424680348781
ENSAMXG00000025742,8.98873090433737,9.87749114844705,10.1103918814114,9.82257942696638,11.2098739292758,10.1977079445282,9.50933246935899,8.60665340430193,9.63751609325398,9.55458774799258,9.67505614240074
ENSAMXG00000025743,6.88120058664512,6.882380840894,7.07105471342337,6.94021874270075,7.12392866520104,6.99474721316771,6.71803703524982,6.71735669451604,6.74680200309392,7.53317981685274,6.51542716811645
ENSAMXG00000025746,6.76243109745644,6.69823553562955,7.0001281463372,6.97053152275007,5.57604768444611,7.19477255283174,6.38296848079569,6.96412481900953,6.69726149350552,6.54758893718865,6.51542716811645
ENSAMXG00000025747,7.60300266751791,7.56274747541516,7.0001281463372,7.1193874617075,7.68855122411783,7.26049650183351,7.66779706860296,6.817074089066,7.48678619640953,7.28927917482336,7.21074979403383
ENSAMXG00000025748,6.87095952354578,7.60468997707501,7.0001281463372,6.77383559187791,6.5775634549709,7.09392149867296,7.23802643467078,6.80114038118168,7.14297148932514,6.94051818284982,6.85190379787177
ENSAMXG00000025750,6.22278715927057,6.30836359422378,6.33295042294407,6.28791108055321,6.45427870147941,6.09075572814256,6.44579596800365,6.12924537267929,5.57604768444611,5.9406595780628,6.39306033033373
ENSAMXG00000025754,6.22278715927057,6.27779974412523,6.01636386299353,6.30936624610685,6.4804671841127,5.57604768444611,6.33789234778794,6.12924537267929,6.35970762121633,6.35625489627295,6.44432939118653
ENSAMXG00000025755,7.48798824399327,7.22135524361962,7.76175591649465,7.25097985797749,7.78584639162351,7.18507527506501,7.11424052276356,7.41187756045309,6.94343936954376,7.12223429196244,7.41910755512691
ENSAMXG00000025756,6.32728481096665,7.13967828323642,6.97042116724561,6.73697477208218,6.99689747926937,6.87275007481268,6.31422274520445,6.5009414470216,6.07529869773238,6.52603329176669,6.21222670101511
ENSAMXG00000025757,6.64025435790533,7.07756371673244,6.65574192782458,6.44363775469124,6.64380405309226,6.53610831439353,6.20998867299395,6.58591373991505,5.92994760637286,6.26939406564582,6.36603977853723
ENSAMXG00000025758,6.24509475358336,6.13783123247231,6.80790955424932,5.82996253471427,5.57604768444611,6.37227897873165,6.18092124106899,6.12924537267929,5.57604768444611,5.9406595780628,6.1381004632802
ENSAMXG00000025759,7.32750046194681,8.05416550954976,7.61278089374563,7.74958330771952,8.1876285116632,8.36842958116573,6.94053604012881,7.35461151453582,7.58290743531316,7.68553755938415,6.9710083131988
ENSAMXG00000025760,7.89694969190813,7.94415059267824,7.37187493846035,7.9298956056846,7.93355358746601,7.77580439690016,7.28235831930089,7.74579247199016,7.53576054862451,7.46312213051693,7.61376706965131
ENSAMXG00000025761,7.61939153064661,8.01848332223382,7.52188686163119,7.96141886706225,7.23819832803579,7.75750282515924,6.99782717485799,7.03066218834917,6.8606798151182,7.20316495044561,6.83600776663837
ENSAMXG00000025763,6.38302278923482,7.25468592667835,6.98537637625346,7.13667865805034,6.76346824812571,6.62405926400874,6.8799833145928,6.5654544556837,6.18600525478088,6.38295743135508,6.58087628536823
ENSAMXG00000025764,9.18932744533993,9.06301679566331,8.81290372098043,8.25261199286325,9.21166064014264,8.7190047690161,8.91579655651744,8.84448547866222,8.86285718299392,9.01344845611343,8.99419157721935
ENSAMXG00000025765,10.0934500788789,10.5520958482207,9.84770159101951,10.1426875110603,9.99849790025343,11.0144110353868,10.7871152689882,9.70243156032531,10.2442606811773,10.9499352930928,10.7418503190746
ENSAMXG00000025766,7.38771701551476,7.40871033106345,7.24885976157249,6.44363775469124,6.87001834886002,7.06183652415145,6.81566781367851,6.66331952554345,6.90287731406613,6.95454887060206,6.66113400587758
ENSAMXG00000025767,8.29023031165507,8.24036696939348,8.06767551476633,7.80580713727168,8.07286132530403,8.66949672299558,8.23573132170489,7.57754635591164,7.43581765829528,7.58328265322591,8.52716598580948
ENSAMXG00000025768,6.61375427380549,7.28710548722558,7.27218489007858,7.34805505946759,6.5775634549709,7.3140718349872,6.65742762954818,7.01767495071203,6.69726149350552,6.50390484304793,6.66113400587758
ENSAMXG00000025769,7.70851542873964,8.15044270745034,7.4640353437603,7.55861177420605,7.47864124323194,7.73269562787204,7.37447996625622,7.31488196309955,7.68302977247169,7.34010660641747,7.68554262221174
ENSAMXG00000025770,7.56958043120714,7.60468997707501,7.21298632434124,7.30422403572726,7.56494686963983,7.38199348333932,7.1440059065565,7.24202842813068,7.40952643820948,7.40786941628832,7.58053168942315
ENSAMXG00000025771,7.47588789421413,7.83122290986197,7.63883299683907,7.70712025553635,7.8319134760616,7.72641947540052,7.65495603905029,7.94509826964925,8.05373202231064,7.66265088746755,7.6620586040764
ENSAMXG00000025772,6.24509475358336,7.46526895241105,7.22506595762985,6.83236319118137,7.56494686963983,7.39022361631567,6.52239891977708,7.15285775214615,7.14297148932514,7.14594290196579,7.01245260836889
ENSAMXG00000025773,7.00600489412299,6.44392048920443,7.36119497351042,6.46099240106782,6.60019889423317,6.89830331624993,7.65495603905029,6.26714708158333,6.27865927691541,7.74466624805578,6.53781139909482
ENSAMXG00000025774,7.79191760753917,8.01244347283053,7.77730330346862,7.37642008976732,7.4071407011443,7.76973222194189,7.13416998020696,6.76848515307765,6.7223534738554,6.66676016366814,6.69875421003768
ENSAMXG00000025775,9.43241257342745,9.8839134280466,9.10109244781651,8.90781776256809,9.75322697055222,9.57235059265109,8.99806545626564,8.78533604866472,9.23775275519169,8.98733483233583,9.35642463772667
ENSAMXG00000025777,6.61375427380549,6.97037986711533,6.36312607218553,7.45120384002811,6.64380405309226,7.18507527506501,6.26422898486451,6.52300400527673,6.27865927691541,6.35625489627295,6.36603977853723
ENSAMXG00000025778,7.84775529718735,7.93776619235532,7.97104871306127,7.82073267935739,7.55564344551152,7.98287685149323,7.74228115470408,7.39308457884066,7.7659563082312,7.69307741640395,8.17851423054095
ENSAMXG00000025779,7.52944350736044,8.50510399883695,7.76175591649465,7.40414208201815,7.83943734333006,8.12073537473093,7.82978696986204,7.96955080107126,7.96163624641921,7.81500393022168,7.71620706042823
ENSAMXG00000025781,6.62710211393929,6.81929008157608,6.63486502715686,6.64496868456083,7.09691783068492,6.68865694309254,6.55817723610011,6.62545211334837,6.23407630958193,6.26939406564582,6.30871153386529
ENSAMXG00000025782,6.54378809713042,6.60115201346978,6.59159572377608,6.38908635669218,6.76346824812571,6.41659903930719,5.57604768444611,6.26714708158333,6.23407630958193,6.26939406564582,6.60162954573153
ENSAMXG00000025784,9.18932744533993,8.7489434831636,9.07718421683882,8.18638454184778,8.82977113700028,9.01420752820065,9.26450386774311,8.69525999642238,8.67981315169319,9.21419277876755,8.97310795520487
ENSAMXG00000025787,8.11526891327345,8.37673795038159,7.76955265591648,7.36232007956165,7.82434652741296,8.12073537473093,7.35824302791871,7.11756446536163,7.57128376809728,7.55010162626895,7.36028074409443
ENSAMXG00000025789,7.96957589557812,8.17213952128591,8.02985136302745,7.80580713727168,8.32006064248046,8.47376203499757,8.01887954728634,7.85580620334742,8.27713849666249,7.84211933311858,7.90631383810402
ENSAMXG00000025790,6.60020303847298,6.91253617276254,6.47280357185925,6.55794112759406,6.53042571508031,6.62405926400874,6.90462516928838,6.20223783479096,6.07529869773238,6.32851142620874,7.07823299328142
ENSAMXG00000025791,8.88314587404086,9.70318325903046,9.79215279371263,9.5221702488431,10.3229272925378,9.47754747330178,9.06892581734655,10.0483732187551,9.47672614967866,9.85988144064655,9.5059282360996
ENSAMXG00000025793,6.41794004586562,6.78620377677351,6.23338757857848,6.28791108055321,6.60019889423317,6.30019551084389,6.28969889300722,5.7862341237879,6.39697876751564,5.99669499181422,6.55961498919468
ENSAMXG00000025795,7.63020218189748,7.51937218927182,7.53127506020798,7.79576200471002,7.28561842945156,7.58003506065069,7.48987798133033,7.75294494079529,7.29832304602273,7.16917202130619,7.70860854246971
ENSAMXG00000025797,6.78510066228364,6.33760299706285,6.67615301223546,8.1976471875789,6.60019889423317,6.73432262266164,7.90653757295862,7.20938174960434,6.79392689089389,6.95454887060206,7.63006663392207
ENSAMXG00000025799,8.08507005727818,8.78403161919417,8.296086298698,8.30200098428196,8.16425724368914,8.64086158698334,7.94848679809401,8.36145772542715,8.69006417808421,8.35486668917229,8.03741179253695
ENSAMXG00000025800,6.77383130279872,7.1985982788914,6.97042116724561,7.30422403572726,7.53682922336499,7.24208913814276,6.80229953596263,7.23124648380775,7.28367529111376,6.94051818284982,7.10349796645263
ENSAMXG00000025801,6.65321831320641,6.76923708634681,6.80790955424932,6.74941786815003,6.53042571508031,6.79202340886221,6.7469437814111,6.5009414470216,6.90287731406613,6.43362754400067,6.51542716811645
ENSAMXG00000025802,10.0646041084184,10.2669360547982,10.5312674521846,10.0181137203618,11.2353351588055,10.2987126491782,10.3483691810104,10.5189301028275,11.098828346363,10.734110910428,10.8333789695457
ENSAMXG00000025803,10.8149729031867,10.9274441779311,10.764747347215,10.2952930280056,10.9726981918856,11.0021238727128,10.5819865457305,10.4036088064719,10.445959651399,10.8025666953481,10.5167069855021
ENSAMXG00000025804,6.69104701103653,6.58040767014921,6.69612430552821,6.78581995633091,6.64380405309226,6.7490715801751,6.42542681635482,7.0811414389679,6.94343936954376,6.43362754400067,6.92790655908196
ENSAMXG00000025805,6.93094970681265,7.13967828323642,6.63486502715686,7.21143003482404,6.16191969846721,6.7490715801751,6.3607854258607,6.54449577252177,6.39697876751564,5.9406595780628,6.53781139909482
ENSAMXG00000025806,9.35280928998672,9.00789905225213,9.39944521973879,8.58611988029465,9.10447454666582,9.24378752929443,9.19031269068579,9.35736568476077,9.60301492872027,9.82773407004292,9.34945438842177
ENSAMXG00000025807,7.46366920314126,7.3990270728013,6.85939567162242,7.21143003482404,6.99689747926937,6.70412505965094,6.52239891977708,6.86342004688648,6.7706476599344,6.66676016366814,6.66113400587758
ENSAMXG00000025808,8.29678522496797,8.35335347927849,8.45491507794115,7.68535745373938,8.17013765302042,8.12540869052951,7.96897828389185,7.76005851530037,7.63949063530008,8.0060543389968,7.83213803583061
ENSAMXG00000025811,6.64025435790533,6.86696868220921,6.85939567162242,6.96052220086535,6.64380405309226,6.93550021583941,6.15029496097937,6.04439533487308,6.79392689089389,5.57604768444611,6.05191851705484
ENSAMXG00000025812,7.88371269136387,8.24036696939348,7.70583609832483,7.58260960374473,7.70527986926105,8.50599123862626,7.85217260710618,7.37399941806947,7.71474918951364,7.6471646613751,8.00733831281519
ENSAMXG00000025814,7.80138964756677,8.08319794151232,7.73808307984372,7.72852465515016,7.8691123748564,7.79981615555827,7.84102713548166,7.98760208076733,7.99585894390099,7.55847849246209,7.6541347784728
ENSAMXG00000025815,8.34181733302836,8.41786002731973,8.28552628533268,9.37954817854775,8.48827945992627,8.2962233266016,8.22314234825983,8.92577404486682,8.5895152723673,8.29856896050216,8.58829773222739
ENSAMXG00000025816,6.46748469769211,6.49198900503411,6.15686422485647,6.44363775469124,6.16191969846721,6.45846428763171,6.9167317411429,6.35373889797422,6.39697876751564,6.70323327626285,6.21222670101511
ENSAMXG00000025818,7.29974616569985,7.62108881125134,7.3285807286614,7.10182966323129,7.38592849747492,7.99320465003601,7.33347406135094,7.34480055930545,7.29832304602273,6.70323327626285,7.10349796645263
ENSAMXG00000025819,6.95971254561236,6.78620377677351,6.52236705692108,6.60252807595627,6.53042571508031,6.92324644819162,6.71803703524982,6.23554629683605,6.7706476599344,6.99557440290489,6.55961498919468
ENSAMXG00000025820,6.41794004586562,6.27779974412523,6.19637869522469,6.28791108055321,6.02021844491708,6.43781546217253,6.08322038031112,6.35373889797422,6.07529869773238,5.57604768444611,6.44432939118653
ENSAMXG00000025821,6.15033409676144,6.00185702171773,6.3920827189075,6.36997757825999,6.30766915985745,6.18986900803763,5.76858664481775,6.52300400527673,6.49891302556858,6.23769412915797,5.87783056216433
ENSAMXG00000025825,8.37928129598357,8.20405205173119,7.86691868545718,7.99221792673638,7.90529709945496,8.38010555526911,7.66139252045795,7.89480951297053,7.49920981864058,7.96385717163076,7.9450963007572
ENSAMXG00000025826,6.67860838087646,7.02527555478734,6.59159572377608,6.87685968933926,6.72523617026338,6.87275007481268,7.07329922654938,6.40604339015925,6.3203834299061,6.52603329176669,6.27813373174553
ENSAMXG00000025827,8.52532850727907,8.48380050710133,7.97771074917921,7.91154288193113,8.0409751211911,8.35270675577461,7.81274531617327,7.59378392073272,7.85337708062342,7.89473953524351,8.26675444393553
ENSAMXG00000025829,6.22278715927057,6.46831873918237,6.01636386299353,5.75570830678709,6.02021844491708,6.76359927527806,6.3607854258607,6.38035956414409,6.07529869773238,5.99669499181422,6.17637393074463
ENSAMXG00000025830,6.46748469769211,6.64123733411985,6.65574192782458,6.69864419588821,6.62226715773995,6.65692782305988,6.20998867299395,6.12924537267929,6.07529869773238,6.35625489627295,6.27813373174553
ENSAMXG00000025832,6.94062380892698,7.30824010423949,7.12472375023749,7.45778343272948,7.09691783068492,6.77791396715471,6.5755170809833,6.23554629683605,6.58945924102889,6.82094912894765,6.1381004632802
ENSAMXG00000025833,6.75089611749847,6.66063115028171,6.52236705692108,6.95041867454101,6.62226715773995,6.9831554008493,6.71803703524982,6.47826565840933,6.39697876751564,6.16886286527886,6.73492628724847
ENSAMXG00000025834,5.75024120558839,6.27779974412523,6.15686422485647,6.08193726166699,6.16191969846721,6.53610831439353,6.38296848079569,6.08865199428771,6.27865927691541,6.23769412915797,6.39306033033373
ENSAMXG00000025835,7.32750046194681,7.90537845073114,7.68111482945758,8.32604692151518,7.33122954285841,7.71377574277199,7.17301890836634,7.64904571547487,7.49920981864058,7.29961785167455,7.14037057164716
ENSAMXG00000025837,6.5724564348634,6.62141932588092,6.41994672866045,6.33016121970737,6.50582725262155,6.53610831439353,6.23770326483285,6.12924537267929,6.07529869773238,5.78692935365935,6.00206217357635
ENSAMXG00000025838,8.38542785594577,8.28568910022348,8.15203327003634,8.29156579208033,7.58335190662575,8.01362540994901,8.38970052391651,8.62933547077131,8.33762955455799,8.27441580945557,8.13493410015617
ENSAMXG00000025839,7.4199328591272,8.10032356490688,7.37187493846035,8.54309988476803,7.67160385715996,8.19365136570693,7.43736033250916,7.6177597035819,7.34122552885302,6.99557440290489,7.47525794570601
ENSAMXG00000025840,6.76243109745644,7.30824010423949,7.38246234732915,8.33960165234242,7.56494686963983,6.68865694309254,7.22895742946724,7.36434399378635,7.42274197290565,7.07327989699419,7.14037057164716
ENSAMXG00000025842,7.59749273367968,7.34942878748138,6.98537637625346,7.28925199785117,7.16328359208631,7.05093383256614,7.29103009993513,7.27379753483084,7.53576054862451,6.8366773543633,6.91314200565584
