"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000006753",217.4085,0.1992443,0.2801241,0.7112713,0.4769161,0.7010837
"ENSAMXG00000011971",58.02753,-0.2623705,0.3688774,-0.7112676,0.4769184,0.7010837
"ENSAMXG00000019616",19.31646,-0.5418268,0.762573,-0.7105245,0.477379,0.701679
"ENSAMXG00000012384",263.0265,0.187545,0.2639876,0.7104312,0.4774368,0.701679
"ENSAMXG00000015982",89.27027,-0.2890513,0.4069271,-0.7103269,0.4775014,0.701679
"ENSAMXG00000007260",121.1107,-0.2412664,0.3396659,-0.7103049,0.4775151,0.701679
"ENSAMXG00000006339",128.973,-0.2973053,0.4185797,-0.7102717,0.4775357,0.701679
"ENSAMXG00000019268",23.74709,-0.3026422,0.4262062,-0.7100841,0.477652,0.7017875
"ENSAMXG00000003126",34.92646,-0.2623324,0.369488,-0.7099889,0.477711,0.7017907
"ENSAMXG00000020297",167.7931,-0.2011882,0.2833862,-0.7099437,0.4777391,0.7017907
"ENSAMXG00000004047",128.1298,-0.2130033,0.3000652,-0.7098569,0.4777929,0.7018074
"ENSAMXG00000013223",199.6905,-0.1578852,0.2224617,-0.7097182,0.4778789,0.7018713
"ENSAMXG00000008855",149.5918,0.246417,0.3474234,0.7092699,0.478157,0.7022175
"ENSAMXG00000028036",365.4085,-0.2882223,0.4067191,-0.708652,0.4785405,0.7027181
"ENSAMXG00000005785",137.6329,-0.1948263,0.2750318,-0.7083773,0.478711,0.702906
"ENSAMXG00000010088",36.90675,-0.3244236,0.4580523,-0.7082677,0.478779,0.7029436
"ENSAMXG00000013921",25.44021,-1.899893,2.683612,-0.7079611,0.4789694,0.7031607
"ENSAMXG00000007837",8418.771,-0.2016304,0.2848372,-0.7078795,0.4790201,0.7031676
"ENSAMXG00000012677",114.3862,-0.2003175,0.2830077,-0.7078165,0.4790592,0.7031676
"ENSAMXG00000020064",8.348945,0.6671804,0.9433502,0.7072458,0.4794138,0.7035711
"ENSAMXG00000025746",33.30159,-0.4893023,0.6920067,-0.7070774,0.4795184,0.7035711
"ENSAMXG00000008988",23.43399,-0.3995975,0.5651414,-0.7070752,0.4795198,0.7035711
"ENSAMXG00000009290",8.773698,-0.9650231,1.36492,-0.7070181,0.4795552,0.7035711
"ENSAMXG00000020206",35.61358,-0.3913441,0.5535649,-0.7069526,0.4795959,0.7035711
"ENSAMXG00000017221",28.05831,0.6563088,0.9284309,0.7069011,0.4796279,0.7035711
"ENSAMXG00000021578",72.27661,0.250832,0.3548366,0.7068944,0.4796321,0.7035711
"ENSAMXG00000012293",51.75809,-0.2801901,0.3964193,-0.7068023,0.4796894,0.7035826
"ENSAMXG00000000550",126.6564,0.182646,0.2584617,0.7066656,0.4797743,0.7035826
"ENSAMXG00000006175",176.1614,0.1747272,0.2472703,0.706624,0.4798002,0.7035826
"ENSAMXG00000000575",240.5495,0.2781186,0.3935969,0.7066078,0.4798102,0.7035826
"ENSAMXG00000015712",127.9944,-0.2505271,0.354589,-0.7065283,0.4798597,0.7035927
"ENSAMXG00000004012",34.23205,-0.2773501,0.3927669,-0.7061442,0.4800985,0.7038804
"ENSAMXG00000006031",132.7172,0.2150809,0.3047206,0.7058299,0.4802939,0.7041045
"ENSAMXG00000006391",30.03483,-0.3322075,0.4707559,-0.7056895,0.4803812,0.7041424
"ENSAMXG00000012379",44.66729,-0.2724732,0.38613,-0.7056514,0.480405,0.7041424
"ENSAMXG00000005741",116.3981,0.2601907,0.3687694,0.7055649,0.4804588,0.7041588
"ENSAMXG00000014503",1672.011,0.1473079,0.2088919,0.7051873,0.4806937,0.7044094
"ENSAMXG00000003045",46.36775,-0.260871,0.3699494,-0.7051531,0.480715,0.7044094
"ENSAMXG00000011557",751.3601,0.1473249,0.208948,0.7050791,0.480761,0.7044144
"ENSAMXG00000007612",182.1976,0.3182449,0.451504,0.704855,0.4809005,0.7045563
"ENSAMXG00000019140",452.3735,0.1878971,0.2666245,0.7047253,0.4809812,0.7046121
"ENSAMXG00000003064",12.8023,-0.9256992,1.313854,-0.7045677,0.4810793,0.7046334
"ENSAMXG00000018355",75.25643,0.2201751,0.3125176,0.7045207,0.4811085,0.7046334
"ENSAMXG00000000704",5024.281,-0.1539373,0.2185259,-0.7044348,0.481162,0.7046334
"ENSAMXG00000014231",27.82946,0.3943442,0.5598316,0.704398,0.481185,0.7046334
"ENSAMXG00000011732",33.11528,-0.2900378,0.4117773,-0.7043559,0.4812112,0.7046334
"ENSAMXG00000018914",65.89832,-0.2945844,0.4182708,-0.7042911,0.4812515,0.7046334
"ENSAMXG00000011910",3344.323,0.09527608,0.1353026,0.7041706,0.4813266,0.7046809
"ENSAMXG00000013795",25.02923,0.298513,0.4241689,0.7037598,0.4815824,0.7049929
"ENSAMXG00000012842",395.5825,0.1532196,0.2179257,0.703082,0.4820046,0.705525
"ENSAMXG00000024283",81.17962,-0.9118718,1.297335,-0.7028806,0.4821302,0.705525
"ENSAMXG00000020957",54.32684,-0.3816139,0.5429629,-0.702836,0.482158,0.705525
"ENSAMXG00000010320",130.4477,0.2274445,0.323624,0.7028048,0.4821774,0.705525
"ENSAMXG00000013255",475.5768,-0.159051,0.2263179,-0.7027769,0.4821948,0.705525
"ENSAMXG00000013537",51.91025,-0.2931041,0.4171025,-0.7027148,0.4822335,0.705525
"ENSAMXG00000007957",10.09498,-0.9729997,1.384665,-0.7026969,0.4822446,0.705525
"ENSAMXG00000016731",39.48061,-0.4229403,0.6020144,-0.7025419,0.4823413,0.7056039
"ENSAMXG00000010167",1098.027,0.1536822,0.2188123,0.702347,0.4824628,0.705674
"ENSAMXG00000024339",1673.07,-0.1173198,0.1670469,-0.7023167,0.4824817,0.705674
"ENSAMXG00000009231",135.6038,0.204718,0.2915452,0.7021825,0.4825654,0.705674
"ENSAMXG00000024714",37.25534,-0.287631,0.4096565,-0.7021274,0.4825997,0.705674
"ENSAMXG00000016356",302.5156,0.1446311,0.2059912,0.7021227,0.4826027,0.705674
"ENSAMXG00000015325",12.46612,0.5351168,0.7622557,0.7020175,0.4826682,0.7057075
"ENSAMXG00000025205",51.58622,-0.2418922,0.3446742,-0.7017995,0.4828042,0.7058438
"ENSAMXG00000020084",289.1964,0.2017198,0.2875765,0.7014473,0.4830239,0.7060419
"ENSAMXG00000006572",109.0749,0.2419031,0.3448638,0.7014454,0.4830251,0.7060419
"ENSAMXG00000010963",22.73977,0.3353832,0.4783277,0.7011579,0.4832045,0.7062417
"ENSAMXG00000000162",304.8077,0.1953334,0.2786768,0.7009318,0.4833456,0.7063855
"ENSAMXG00000002853",11.07748,-0.7976605,1.13881,-0.7004335,0.4836566,0.7067775
"ENSAMXG00000027989",15.95718,-0.6372911,0.9101081,-0.7002367,0.4837795,0.7068946
"ENSAMXG00000021052",7.038127,1.123267,1.604327,0.7001482,0.4838348,0.7069128
"ENSAMXG00000015983",11.08092,-0.8254053,1.179303,-0.6999092,0.483984,0.7070683
"ENSAMXG00000001287",89.63445,-0.3515676,0.5025272,-0.6995992,0.4841776,0.7072474
"ENSAMXG00000013297",137.3238,0.2179202,0.3115033,0.6995761,0.4841921,0.7072474
"ENSAMXG00000009199",422.8621,0.2725592,0.3896577,0.6994836,0.4842498,0.7072692
"ENSAMXG00000009940",683.1028,0.1895872,0.2710936,0.6993421,0.4843383,0.7072986
"ENSAMXG00000014951",47.24272,0.3566334,0.5099758,0.6993144,0.4843556,0.7072986
"ENSAMXG00000000998",23.17539,-0.6457402,0.9243973,-0.6985527,0.4848316,0.7079313
"ENSAMXG00000017500",215.8037,-0.2301584,0.3295344,-0.6984352,0.4849051,0.7079383
"ENSAMXG00000028279",9.744836,0.950091,1.360476,0.6983518,0.4849572,0.7079383
"ENSAMXG00000020130",6.771734,1.112611,1.593223,0.6983395,0.4849649,0.7079383
"ENSAMXG00000015307",23.18143,0.3122714,0.4474418,0.6979039,0.4852373,0.7082733
"ENSAMXG00000024850",13.92916,-0.3906702,0.5600467,-0.6975671,0.485448,0.7085183
"ENSAMXG00000003067",87.67181,-0.232536,0.3334971,-0.6972654,0.4856367,0.7087312
"ENSAMXG00000011352",12.29056,2.029405,2.911963,0.69692,0.4858529,0.708984
"ENSAMXG00000003821",2791.576,-0.17342,0.2491104,-0.6961573,0.4863303,0.7096181
"ENSAMXG00000020144",7.914629,1.123168,1.613695,0.6960226,0.4864147,0.7096669
"ENSAMXG00000015062",71.7704,-0.3068817,0.440943,-0.6959668,0.4864496,0.7096669
"ENSAMXG00000006173",22.85443,-0.4006654,0.5760129,-0.6955842,0.4866893,0.7098384
"ENSAMXG00000020755",10.75141,-0.8321988,1.196641,-0.6954455,0.4867762,0.7098384
"ENSAMXG00000024989",68.45447,0.5064511,0.7282547,0.6954313,0.4867851,0.7098384
"ENSAMXG00000017352",14.73737,0.5340946,0.768069,0.6953732,0.4868215,0.7098384
"ENSAMXG00000009984",14.84559,0.3543368,0.509588,0.6953399,0.4868423,0.7098384
"ENSAMXG00000016405",6.949237,-1.298912,1.868033,-0.695337,0.4868442,0.7098384
"ENSAMXG00000008807",329.6738,-0.1522201,0.2189274,-0.6952992,0.4868678,0.7098384
"ENSAMXG00000000063",100.8943,0.2241278,0.3226137,0.694725,0.4872277,0.7102416
"ENSAMXG00000007500",16.00701,-0.3865869,0.5564638,-0.6947208,0.4872303,0.7102416
"ENSAMXG00000003738",40.62362,-0.2764252,0.3979358,-0.6946476,0.4872762,0.7102459
"ENSAMXG00000002958",549.2857,0.1450548,0.2089078,0.6943483,0.4874638,0.710411
"ENSAMXG00000006813",7292.845,-0.1375951,0.1981697,-0.6943298,0.4874754,0.710411
"ENSAMXG00000027664",26.61962,-0.3282695,0.4731204,-0.6938391,0.4877831,0.7107533
"ENSAMXG00000014160",34.38892,-0.4371235,0.6300813,-0.6937572,0.4878345,0.7107533
"ENSAMXG00000013118",193.6661,-0.1857296,0.2677185,-0.6937495,0.4878393,0.7107533
"ENSAMXG00000015063",25.64458,-0.3746901,0.5402706,-0.6935231,0.4879813,0.7107947
"ENSAMXG00000006008",127.7692,0.1356883,0.195665,0.6934726,0.488013,0.7107947
"ENSAMXG00000005577",312.0477,0.1242522,0.1791864,0.6934239,0.4880436,0.7107947
"ENSAMXG00000007803",266.7668,0.2049447,0.2955602,0.693411,0.4880517,0.7107947
"ENSAMXG00000001488",257.3092,0.1518093,0.2189469,0.6933614,0.4880828,0.7107947
"ENSAMXG00000008261",153.5488,0.1983678,0.2863307,0.6927927,0.4884397,0.7111928
"ENSAMXG00000009488",28.93911,-0.4760816,0.6872336,-0.6927508,0.488466,0.7111928
"ENSAMXG00000020612",1114.16,-0.4624684,0.6676122,-0.6927202,0.4884852,0.7111928
"ENSAMXG00000014310",321.9353,-0.2103516,0.3037524,-0.6925101,0.488617,0.7113176
"ENSAMXG00000019620",58.73773,-0.2842527,0.410505,-0.6924464,0.488657,0.7113176
"ENSAMXG00000014674",8.491334,-0.8210998,1.186414,-0.6920854,0.4888837,0.7115319
"ENSAMXG00000009070",27.60514,-0.6518872,0.9419316,-0.6920748,0.4888903,0.7115319
"ENSAMXG00000010504",376.5314,-0.1846104,0.2668042,-0.6919322,0.4889799,0.7115732
"ENSAMXG00000025735",44.23442,0.303521,0.4387217,0.6918304,0.4890438,0.7115732
"ENSAMXG00000014536",175.8921,0.2038373,0.2946375,0.6918241,0.4890478,0.7115732
"ENSAMXG00000008186",1502.705,0.1917784,0.2772399,0.6917419,0.4890994,0.7115789
"ENSAMXG00000016591",33.62885,-0.3280971,0.4743475,-0.6916808,0.4891378,0.7115789
"ENSAMXG00000019648",137.9118,0.177857,0.2571671,0.691601,0.4891879,0.7115892
"ENSAMXG00000015215",4.314372,1.524122,2.204057,0.6915076,0.4892466,0.7116119
"ENSAMXG00000015340",77.06286,-0.2454162,0.3551126,-0.6910942,0.4895064,0.711927
"ENSAMXG00000019677",9.902767,-0.7845045,1.135563,-0.6908508,0.4896593,0.7120339
"ENSAMXG00000020746",48.92933,-0.6208118,0.8987191,-0.690774,0.4897076,0.7120339
"ENSAMXG00000019151",60.91674,-0.3218595,0.4659788,-0.690717,0.4897434,0.7120339
"ENSAMXG00000000457",7.412693,0.9524767,1.378996,0.6907031,0.4897521,0.7120339
"ENSAMXG00000025967",13.789,-0.6272333,0.9083487,-0.6905203,0.489867,0.7120399
"ENSAMXG00000003597",4.144773,-1.54086,2.231495,-0.690506,0.4898761,0.7120399
"ENSAMXG00000002011",355.0047,0.1407251,0.203819,0.6904413,0.4899167,0.7120399
"ENSAMXG00000005392",35.40496,-0.3765075,0.5453293,-0.6904223,0.4899286,0.7120399
"ENSAMXG00000020571",38.78808,-0.3489656,0.5058877,-0.6898083,0.4903147,0.7122492
"ENSAMXG00000008337",707.4163,0.8325961,1.207012,0.6897992,0.4903204,0.7122492
"ENSAMXG00000000208",1377.845,-0.1376524,0.1995638,-0.6897664,0.4903411,0.7122492
"ENSAMXG00000006836",77.39088,-0.2798697,0.4057954,-0.6896818,0.4903943,0.7122492
"ENSAMXG00000006324",59.90659,0.3599333,0.5218866,0.6896772,0.4903972,0.7122492
"ENSAMXG00000019095",46.59527,0.2147956,0.311451,0.6896609,0.4904075,0.7122492
"ENSAMXG00000025604",5.879996,-1.041458,1.51039,-0.6895296,0.4904901,0.7122492
"ENSAMXG00000008385",2230.169,0.1620016,0.2349467,0.689525,0.490493,0.7122492
"ENSAMXG00000004302",388.4075,-0.2651188,0.3844997,-0.6895162,0.4904985,0.7122492
"ENSAMXG00000019143",14.88506,0.6423446,0.931654,0.689467,0.4905295,0.7122492
"ENSAMXG00000014189",7.081918,-0.9330483,1.353457,-0.6893815,0.4905832,0.7122492
"ENSAMXG00000025066",1308.196,0.1594762,0.2313357,0.6893713,0.4905897,0.7122492
"ENSAMXG00000012225",134.223,-0.2089687,0.3031616,-0.6892981,0.4906357,0.7122534
"ENSAMXG00000001557",78.95305,-0.2306703,0.3348219,-0.6889341,0.4908647,0.7124522
"ENSAMXG00000008235",149.0853,0.1614783,0.2343986,0.6889047,0.4908832,0.7124522
"ENSAMXG00000014218",72.01258,0.2269541,0.3294561,0.688875,0.4909019,0.7124522
"ENSAMXG00000004325",612.6191,-0.1114369,0.1618096,-0.6886913,0.4910175,0.7125082
"ENSAMXG00000017305",24.52758,0.3701209,0.5374379,0.6886767,0.4910268,0.7125082
"ENSAMXG00000012192",10.48052,-0.7887162,1.145478,-0.6885476,0.491108,0.7125568
"ENSAMXG00000015367",716.4461,0.15495,0.2250589,0.6884866,0.4911464,0.7125568
"ENSAMXG00000020950",204.6334,0.1805771,0.2625205,0.6878587,0.4915417,0.7129926
"ENSAMXG00000007202",89.0604,0.1960714,0.2850671,0.6878078,0.4915738,0.7129926
"ENSAMXG00000013458",13.75714,-0.6758743,0.9826801,-0.6877867,0.4915871,0.7129926
"ENSAMXG00000001061",282.8485,-0.2064496,0.3001875,-0.6877354,0.4916194,0.7129926
"ENSAMXG00000012435",831.1961,0.1275732,0.1855358,0.6875934,0.4917089,0.7130074
"ENSAMXG00000019842",825.5643,-1.992193,2.897649,-0.6875206,0.4917547,0.7130074
"ENSAMXG00000020091",628.8502,-0.1587018,0.2308514,-0.6874628,0.4917911,0.7130074
"ENSAMXG00000009478",69.65007,0.2133373,0.3103335,0.6874453,0.4918022,0.7130074
"ENSAMXG00000013581",121.1062,-0.2278736,0.3316226,-0.6871474,0.4919898,0.7131901
"ENSAMXG00000025569",27.29198,-0.3465168,0.5043118,-0.6871083,0.4920145,0.7131901
"ENSAMXG00000015417",23.17658,0.4646587,0.6764024,0.686956,0.4921105,0.7132527
"ENSAMXG00000008670",165.6706,-0.1429756,0.2081453,-0.6869029,0.4921439,0.7132527
"ENSAMXG00000018948",6.495492,-0.9424501,1.372397,-0.6867183,0.4922603,0.7133587
"ENSAMXG00000014321",1550.54,0.2287679,0.3332989,0.6863746,0.4924769,0.7136101
"ENSAMXG00000018802",8.659952,-0.9510145,1.386137,-0.68609,0.4926564,0.7138032
"ENSAMXG00000001342",10.75147,-0.9431927,1.374996,-0.6859604,0.4927381,0.7138032
"ENSAMXG00000009221",14.34367,0.5047463,0.735827,0.6859579,0.4927397,0.7138032
"ENSAMXG00000000772",89.68415,-0.2353207,0.3431004,-0.6858655,0.492798,0.713825
"ENSAMXG00000007596",28.97774,-0.2957327,0.4313205,-0.6856449,0.492937,0.7139098
"ENSAMXG00000026271",37.03045,0.2952928,0.430711,0.6855938,0.4929693,0.7139098
"ENSAMXG00000001784",10.37996,-0.5694379,0.8306185,-0.6855588,0.4929913,0.7139098
"ENSAMXG00000025845",62899.43,0.3022796,0.440977,0.6854769,0.493043,0.7139098
"ENSAMXG00000000499",27.9195,0.3609047,0.5265876,0.685365,0.4931136,0.7139098
"ENSAMXG00000004201",805.0961,0.1521547,0.2220192,0.6853223,0.4931406,0.7139098
"ENSAMXG00000014683",98.98449,0.1990048,0.2904178,0.6852361,0.493195,0.7139098
"ENSAMXG00000026333",9.508027,-0.6199188,0.9047032,-0.6852179,0.4932064,0.7139098
"ENSAMXG00000001902",722.2834,0.1307334,0.1908082,0.6851565,0.4932452,0.7139098
"ENSAMXG00000020993",65.82618,-0.4429228,0.6466009,-0.6850019,0.4933427,0.7139635
"ENSAMXG00000008692",7.956626,-0.7304866,1.066465,-0.6849607,0.4933687,0.7139635
"ENSAMXG00000003141",5.363318,-1.095164,1.599592,-0.6846521,0.4935635,0.7141828
"ENSAMXG00000013123",118.7556,-0.2257359,0.3297877,-0.6844885,0.4936667,0.7142697
"ENSAMXG00000004384",8.854946,0.7608814,1.111937,0.6842844,0.4937956,0.7143357
"ENSAMXG00000014109",30.43653,0.4657151,0.6805921,0.6842794,0.4937988,0.7143357
"ENSAMXG00000008281",19.82693,0.4253779,0.6217388,0.6841745,0.493865,0.714369
"ENSAMXG00000016362",91.94748,0.3510171,0.513111,0.6840958,0.4939147,0.7143783
"ENSAMXG00000021502",52.63981,-0.391207,0.5721247,-0.6837793,0.4941145,0.7146049
"ENSAMXG00000000363",29.1999,-0.3685792,0.539384,-0.6833335,0.4943962,0.7149092
"ENSAMXG00000013664",8.180645,-1.095171,1.602746,-0.6833093,0.4944114,0.7149092
"ENSAMXG00000010595",1075.221,-0.2096669,0.3068754,-0.6832312,0.4944608,0.7149161
"ENSAMXG00000007146",89.75283,-0.199412,0.2919526,-0.6830286,0.4945888,0.7149161
"ENSAMXG00000021824",2212.269,-0.289938,0.4245155,-0.6829855,0.494616,0.7149161
"ENSAMXG00000014922",424.6024,-0.127928,0.1873094,-0.682977,0.4946214,0.7149161
"ENSAMXG00000017143",44.91257,-0.3000333,0.4393135,-0.6829594,0.4946325,0.7149161
"ENSAMXG00000008512",2288.42,0.1256876,0.1840958,0.6827295,0.4947778,0.7149994
"ENSAMXG00000005894",32.42943,-0.5414339,0.7930674,-0.6827085,0.4947911,0.7149994
"ENSAMXG00000019147",7.970628,-0.6850196,1.003503,-0.6826281,0.4948419,0.7149994
"ENSAMXG00000011590",483.7679,0.310931,0.4555388,0.6825566,0.4948871,0.7149994
"ENSAMXG00000013913",92.55688,-0.1942945,0.2846717,-0.6825212,0.4949094,0.7149994
"ENSAMXG00000006311",51.04306,0.342875,0.5024121,0.6824576,0.4949497,0.7149994
"ENSAMXG00000021834",28.40196,-0.4344093,0.6367253,-0.6822555,0.4950774,0.7151214
"ENSAMXG00000013804",102.4658,0.3050232,0.4473148,0.6818981,0.4953034,0.7153468
"ENSAMXG00000006547",721.1003,0.1277281,0.18732,0.681871,0.4953206,0.7153468
"ENSAMXG00000003195",153.8362,-0.1911923,0.2804214,-0.6818034,0.4953633,0.7153468
"ENSAMXG00000005441",61.70151,0.2642047,0.3875654,0.6817036,0.4954264,0.7153755
"ENSAMXG00000003119",61.87442,-0.2229339,0.3271341,-0.6814755,0.4955707,0.7155213
"ENSAMXG00000025987",184.4636,0.14132,0.2074623,0.6811838,0.4957552,0.7157252
"ENSAMXG00000021278",42.29457,-0.2705089,0.3972079,-0.681026,0.4958551,0.7158068
"ENSAMXG00000009177",44.93791,0.2745976,0.4035205,0.6805046,0.496185,0.7162206
"ENSAMXG00000020332",120.3414,-0.2282091,0.3354255,-0.680357,0.4962784,0.7162929
"ENSAMXG00000008945",37.80572,0.3060424,0.4499683,0.6801422,0.4964144,0.7163926
"ENSAMXG00000004584",13.11357,0.4692305,0.6899323,0.6801109,0.4964342,0.7163926
"ENSAMXG00000011177",94.22023,-1.062862,1.563214,-0.679921,0.4965545,0.7164719
"ENSAMXG00000025994",60.30732,0.2479715,0.3647244,0.6798873,0.4965758,0.7164719
"ENSAMXG00000015842",5809.704,0.1763332,0.2596121,0.6792178,0.4969998,0.7170211
"ENSAMXG00000020049",6.204552,-0.9470996,1.394687,-0.6790768,0.4970892,0.7170874
"ENSAMXG00000008777",21.46288,-0.3754918,0.5531278,-0.6788518,0.4972318,0.7172305
"ENSAMXG00000013736",430.6905,0.3504432,0.5163118,0.6787433,0.4973005,0.717267
"ENSAMXG00000012352",7.383206,0.9433436,1.390149,0.6785918,0.4973966,0.717343
"ENSAMXG00000017508",65.90594,-0.203449,0.2999124,-0.6783613,0.4975426,0.717491
"ENSAMXG00000001554",8.040552,-0.9351527,1.379221,-0.6780299,0.4977527,0.7174949
"ENSAMXG00000021622",53.68309,0.6071003,0.8953901,0.6780288,0.4977534,0.7174949
"ENSAMXG00000003563",56.38661,0.3362872,0.4959972,0.6780021,0.4977704,0.7174949
"ENSAMXG00000014644",10.07652,1.976227,2.914812,0.6779948,0.497775,0.7174949
"ENSAMXG00000008486",35.99623,0.3924558,0.5788892,0.6779462,0.4978058,0.7174949
"ENSAMXG00000017893",164.3747,-0.1829964,0.2699389,-0.6779179,0.4978238,0.7174949
"ENSAMXG00000000709",116.0939,-0.1852539,0.2732857,-0.6778762,0.4978502,0.7174949
"ENSAMXG00000014104",8281.832,1.163541,1.716716,0.677771,0.4979169,0.7174949
"ENSAMXG00000014093",113.8949,-0.1538192,0.2269587,-0.6777409,0.497936,0.7174949
"ENSAMXG00000018945",54.98683,-0.3249434,0.479512,-0.6776543,0.4979909,0.7175115
"ENSAMXG00000018561",13.94058,0.6582769,0.9715733,0.6775371,0.4980653,0.7175561
"ENSAMXG00000013556",59.74734,-0.2233618,0.3297947,-0.6772753,0.4982313,0.7177327
"ENSAMXG00000019528",51.3579,-0.3205684,0.4734948,-0.6770261,0.4983894,0.7178979
"ENSAMXG00000018799",4725.205,0.1638647,0.2420903,0.6768744,0.4984857,0.7179681
"ENSAMXG00000016115",12.28091,-0.6254045,0.9240442,-0.6768123,0.498525,0.7179681
"ENSAMXG00000016109",29.79668,0.2536289,0.374816,0.6766757,0.4986117,0.7180304
"ENSAMXG00000000739",37.22457,0.355698,0.5258618,0.6764098,0.4987805,0.7182109
"ENSAMXG00000011985",827.4799,-0.1781616,0.2634346,-0.676303,0.4988483,0.7182459
"ENSAMXG00000001000",1317.653,-0.2630787,0.3890826,-0.6761511,0.4989447,0.7183222
"ENSAMXG00000024970",270.953,-0.2338811,0.3459554,-0.6760441,0.4990126,0.7183574
"ENSAMXG00000004049",195.573,0.18927,0.2800222,0.6759107,0.4990974,0.7183681
"ENSAMXG00000009507",458.1496,-0.1796087,0.2657344,-0.6758955,0.499107,0.7183681
"ENSAMXG00000009115",17.58094,-0.3187086,0.4717383,-0.6756047,0.4992917,0.7185713
"ENSAMXG00000018013",115.641,-0.1610659,0.2384363,-0.6755091,0.4993524,0.7185814
"ENSAMXG00000019850",8.413314,-0.7553497,1.11828,-0.6754568,0.4993856,0.7185814
"ENSAMXG00000008514",108.2693,-0.2027545,0.3002227,-0.675347,0.4994553,0.7186192
"ENSAMXG00000015445",112.5062,-0.1674786,0.2480395,-0.6752094,0.4995427,0.7186824
"ENSAMXG00000002134",137.3095,0.2217173,0.3284114,0.6751206,0.4995991,0.718701
"ENSAMXG00000016441",76.39757,-0.245288,0.3633991,-0.6749824,0.4996869,0.7187647
"ENSAMXG00000006335",16.24592,0.4847075,0.7182197,0.6748737,0.499756,0.7188016
"ENSAMXG00000019113",464.7778,-0.1758832,0.2607729,-0.6744689,0.5000133,0.7191089
"ENSAMXG00000027489",9.568661,-0.9532085,1.413538,-0.6743424,0.5000936,0.719162
"ENSAMXG00000004787",79.16926,-0.2157215,0.3200043,-0.6741206,0.5002347,0.7192549
"ENSAMXG00000012175",51.99746,0.2494316,0.3700196,0.6741039,0.5002453,0.7192549
"ENSAMXG00000020647",223.286,-0.1445995,0.2146182,-0.6737521,0.5004689,0.7194594
"ENSAMXG00000008627",238.8209,0.1241845,0.1843404,0.6736694,0.5005215,0.7194594
"ENSAMXG00000012995",30.14691,-0.4332894,0.6431938,-0.673653,0.500532,0.7194594
"ENSAMXG00000021058",472.1896,-0.2141402,0.3179011,-0.6736063,0.5005616,0.7194594
"ENSAMXG00000012872",253.6799,0.1769559,0.2627592,0.6734527,0.5006594,0.7195373
"ENSAMXG00000020373",163.2755,-0.37094,0.550865,-0.6733774,0.5007072,0.7195435
"ENSAMXG00000007634",95.46464,-0.2619771,0.3891064,-0.6732788,0.5007699,0.7195711
"ENSAMXG00000009768",41.76526,-0.3222043,0.4787311,-0.6730381,0.5009231,0.7197207
"ENSAMXG00000007219",5.221268,-1.27436,1.894064,-0.6728178,0.5010632,0.7197207
"ENSAMXG00000005374",37.47783,-1.081598,1.607634,-0.6727885,0.5010819,0.7197207
"ENSAMXG00000008279",111.8792,0.2383299,0.3542528,0.6727679,0.501095,0.7197207
"ENSAMXG00000020515",489.6648,-0.1072839,0.1594749,-0.6727324,0.5011176,0.7197207
"ENSAMXG00000007946",8.160755,-0.4544836,0.6756067,-0.6727045,0.5011353,0.7197207
"ENSAMXG00000003760",8.969492,1.056308,1.571249,0.6722729,0.50141,0.7200526
"ENSAMXG00000017553",573.4272,-0.2281303,0.3395294,-0.6719016,0.5016463,0.7202731
"ENSAMXG00000000375",19.7573,0.3228251,0.4804698,0.6718948,0.5016507,0.7202731
"ENSAMXG00000001354",7.736362,-0.810678,1.206957,-0.6716712,0.501793,0.7203655
"ENSAMXG00000006191",812.4615,0.1174962,0.1749348,0.6716568,0.5018022,0.7203655
"ENSAMXG00000012609",538.5927,0.1783367,0.265568,0.6715294,0.5018833,0.7204194
"ENSAMXG00000007006",48.79876,0.2376872,0.3540714,0.6712974,0.5020311,0.720569
"ENSAMXG00000003657",61.47783,0.313284,0.4668011,0.6711295,0.5021381,0.7206599
"ENSAMXG00000002289",13.91897,-0.5273665,0.7860744,-0.6708863,0.502293,0.7208197
"ENSAMXG00000015322",536.9509,0.1533545,0.2286253,0.6707679,0.5023684,0.7208653
"ENSAMXG00000004781",42.41064,0.345115,0.5145634,0.6706948,0.502415,0.7208696
"ENSAMXG00000004262",6.133649,-1.26028,1.879395,-0.6705778,0.5024896,0.720914
"ENSAMXG00000013517",4.83399,-1.285401,1.917338,-0.6704095,0.5025968,0.720931
"ENSAMXG00000018925",239.3676,-0.2288532,0.3413719,-0.6703927,0.5026075,0.720931
"ENSAMXG00000001028",302.5521,0.1516518,0.2262554,0.6702681,0.5026869,0.720931
"ENSAMXG00000003150",495.6155,-0.1167449,0.1741976,-0.6701867,0.5027388,0.720931
"ENSAMXG00000003695",104.6335,-0.1786773,0.2666102,-0.670182,0.5027418,0.720931
"ENSAMXG00000019463",238.5411,0.243788,0.3637821,0.6701485,0.5027631,0.720931
"ENSAMXG00000001525",19.87711,0.2982777,0.4453315,0.669788,0.502993,0.721198
"ENSAMXG00000018256",124.9402,0.1770204,0.2643572,0.6696257,0.5030964,0.7212838
"ENSAMXG00000012243",46.4017,0.2636012,0.3939275,0.6691617,0.5033923,0.7216454
"ENSAMXG00000015499",693.9027,-0.10589,0.1582679,-0.6690557,0.50346,0.7216798
