gene_id,CHOY-16-01,CHOY-16-04,CHOY-16-05,CHOY-16-08,CHOY-16-11,CHOY-16-12,CHOY-16-R-01,CHOY-16-R-03,CHOY-16-R-04,CHOY-16-R-05,CHOY-16-R-2
ENSAMXG00000020957,227,37,41,50,22,68,94,16,19,56,50
ENSAMXG00000020958,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000020959,85,51,93,206,82,53,92,86,80,65,59
ENSAMXG00000020960,214,927,1206,839,727,1142,1060,693,590,854,580
ENSAMXG00000020961,70,43,33,66,64,107,27,23,18,42,18
ENSAMXG00000020962,0,0,6,0,13,0,0,0,6,10,0
ENSAMXG00000020963,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000020964,13,0,0,24,13,0,14,11,7,7,10
ENSAMXG00000020965,715,451,498,466,468,512,671,331,176,263,651
ENSAMXG00000020966,91,52,59,24,52,14,45,9,15,7,48
ENSAMXG00000020967,30,18,15,51,14,17,36,39,17,16,13
ENSAMXG00000020968,969,514,303,571,335,826,876,499,376,863,543
ENSAMXG00000020969,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000020970,2678,794,906,1505,536,732,1679,679,273,550,653
ENSAMXG00000020971,1824,0,0,0,0,1019,0,0,0,0,0
ENSAMXG00000020973,406,386,298,431,264,401,228,185,144,156,175
ENSAMXG00000020974,948,469,388,531,521,407,419,203,126,233,339
ENSAMXG00000020975,70,59,45,114,14,43,104,53,33,27,43
ENSAMXG00000020976,70,47,33,45,19,26,69,54,23,53,46
ENSAMXG00000020977,0,8,0,0,0,0,0,0,0,0,0
ENSAMXG00000020978,0,0,0,0,4,0,0,0,0,0,0
ENSAMXG00000020979,18,6,5,15,13,44,13,0,0,5,29
ENSAMXG00000020980,70,98,168,132,123,201,117,100,50,69,58
ENSAMXG00000020981,233,51,126,174,186,142,140,85,217,321,198
ENSAMXG00000020982,0,12,20,0,21,0,29,0,13,0,32
ENSAMXG00000020983,135,35,27,75,15,65,0,8,6,11,9
ENSAMXG00000020984,24,11,0,45,14,27,38,24,14,26,43
ENSAMXG00000020985,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000020986,865,733,490,1280,471,877,1127,774,523,905,937
ENSAMXG00000020987,299,204,321,383,235,428,270,361,259,259,349
ENSAMXG00000020988,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000020989,151,100,80,128,130,135,127,164,133,184,141
ENSAMXG00000020990,88,17,11,46,17,37,39,6,4,19,49
ENSAMXG00000020992,26,77,55,192,110,53,20,88,52,104,34
ENSAMXG00000020993,74,136,41,109,37,99,82,91,0,61,48
ENSAMXG00000020994,893,319,192,668,189,262,854,257,220,163,293
ENSAMXG00000020995,12,53,15,116,34,26,31,23,11,17,7
ENSAMXG00000020997,97,120,99,97,124,128,149,172,87,86,125
ENSAMXG00000020998,3630,1822,1764,1923,2032,1936,1814,2050,1479,1629,1701
ENSAMXG00000020999,262,82,102,324,68,51,218,145,106,97,216
ENSAMXG00000021000,2129,1358,1386,1758,1349,1485,1417,1232,701,1059,985
ENSAMXG00000021001,0,0,0,0,0,5,0,0,0,0,0
ENSAMXG00000021002,0,9,9,67,35,42,40,62,25,29,32
ENSAMXG00000021003,0,22,6,30,20,32,40,7,0,17,12
ENSAMXG00000021004,210,121,223,127,104,222,265,96,81,93,239
ENSAMXG00000021005,228,64,99,256,79,102,169,222,154,139,162
ENSAMXG00000021006,0,0,7,35,0,0,0,0,0,0,12
ENSAMXG00000021007,11,0,0,0,13,7,0,17,14,0,4
ENSAMXG00000021008,13,0,11,54,0,7,9,9,0,10,17
ENSAMXG00000021009,365,139,140,394,120,227,211,156,94,151,144
ENSAMXG00000021010,0,4,0,22,0,0,0,0,0,0,0
ENSAMXG00000021012,324,190,162,241,139,269,167,184,190,159,182
ENSAMXG00000021013,89,131,53,145,25,113,50,64,39,68,15
ENSAMXG00000021014,903,985,1458,951,1352,1007,583,797,548,729,770
ENSAMXG00000021015,0,204,126,248,0,5,0,0,0,56,0
ENSAMXG00000021016,32,54,28,73,49,35,7,12,10,9,0
ENSAMXG00000021017,421,111,187,238,57,139,153,140,70,102,68
ENSAMXG00000021018,758,400,450,624,379,522,528,376,255,407,418
ENSAMXG00000021019,770,860,1160,1303,695,660,384,937,462,589,461
ENSAMXG00000021020,11072,15558,10843,23835,15416,10563,11043,12429,9368,6867,9291
ENSAMXG00000021021,129,59,74,123,103,117,78,125,96,110,84
ENSAMXG00000021022,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021023,42,5,17,87,0,4,35,11,9,0,0
ENSAMXG00000021024,289,152,151,320,145,160,395,235,148,272,165
ENSAMXG00000021025,257,71,118,293,63,90,244,192,83,169,155
ENSAMXG00000021026,26,13,23,14,14,36,33,13,27,14,14
ENSAMXG00000021027,14,11,14,32,12,7,20,10,7,0,6
ENSAMXG00000021028,0,0,0,5,0,0,0,0,0,0,7
ENSAMXG00000021029,14,17,7,19,11,15,0,0,0,5,0
ENSAMXG00000021030,0,0,0,12,0,0,0,0,0,0,0
ENSAMXG00000021032,273,277,179,372,127,260,184,169,90,152,226
ENSAMXG00000021033,117,65,50,63,50,66,75,54,68,106,59
ENSAMXG00000021034,71,48,39,109,56,57,177,92,38,117,119
ENSAMXG00000021036,168,157,105,144,93,139,203,105,60,220,77
ENSAMXG00000021037,64,37,41,154,38,50,34,30,20,80,32
ENSAMXG00000021038,36,38,23,81,38,58,27,44,34,37,34
ENSAMXG00000021039,2227,1683,1746,1321,1554,2361,2704,1710,1637,2631,2093
ENSAMXG00000021040,0,0,14,15,0,20,23,0,12,0,9
ENSAMXG00000021041,165,65,43,114,64,66,171,54,31,46,30
ENSAMXG00000021042,144,117,117,179,110,132,144,110,81,135,77
ENSAMXG00000021043,9,30,21,7,11,84,0,20,0,61,14
ENSAMXG00000021044,187,94,120,108,112,117,147,152,69,95,140
ENSAMXG00000021045,52,41,33,78,22,61,5,28,19,12,26
ENSAMXG00000021047,0,0,0,46,0,14,11,17,13,7,7
ENSAMXG00000021048,109,11,16,59,23,29,74,11,27,14,12
ENSAMXG00000021049,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021050,71,30,23,56,31,61,11,0,0,0,0
ENSAMXG00000021051,0,0,0,7,0,0,0,0,0,0,0
ENSAMXG00000021052,28,0,7,0,0,0,11,11,12,12,0
ENSAMXG00000021053,105,31,53,55,35,51,78,43,45,51,77
ENSAMXG00000021054,287,317,206,348,250,334,271,236,186,466,252
ENSAMXG00000021055,161,66,128,241,87,79,161,168,86,108,146
ENSAMXG00000021056,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021057,0,0,0,5,0,0,0,0,0,0,0
ENSAMXG00000021058,596,425,469,1293,377,285,367,603,327,469,284
ENSAMXG00000021059,525,465,444,708,443,425,488,848,773,1553,658
ENSAMXG00000021060,0,8,7,0,0,0,14,0,0,4,4
ENSAMXG00000021061,20,36,7,23,10,24,10,14,0,11,0
ENSAMXG00000021063,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021064,11,21,18,57,65,33,50,71,26,66,78
ENSAMXG00000021065,40544,5951,6158,13357,3844,6401,28878,6008,5554,6241,13538
ENSAMXG00000021066,138,99,91,48,69,65,56,31,11,6,31
ENSAMXG00000021067,1042,708,513,610,500,965,1357,847,701,1519,1141
ENSAMXG00000021068,388,213,205,272,209,174,185,201,98,154,202
ENSAMXG00000021069,128,27,43,131,50,33,47,59,58,68,17
ENSAMXG00000021070,5,23,0,0,0,11,13,0,0,11,0
ENSAMXG00000021071,1134,448,700,565,590,522,784,700,377,1315,538
ENSAMXG00000021072,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021073,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021074,243,217,221,233,253,210,243,132,114,112,164
ENSAMXG00000021075,0,0,0,0,5,14,3,0,0,0,0
ENSAMXG00000021077,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021079,6,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021080,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021081,207,111,94,108,97,176,246,50,42,151,119
ENSAMXG00000021082,454,95,333,365,288,134,480,335,259,312,233
ENSAMXG00000021083,1594,1028,915,848,1360,1614,1611,940,1341,1381,1400
ENSAMXG00000021084,90,57,63,60,63,57,71,79,62,65,58
ENSAMXG00000021085,2421,1592,1246,1263,1466,1847,2186,1840,1187,1333,1427
ENSAMXG00000021086,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021090,7,0,0,0,0,7,0,0,0,0,0
ENSAMXG00000021091,47,6,5,31,21,4,6,6,0,0,6
ENSAMXG00000021092,27,27,14,86,30,16,31,12,17,14,27
ENSAMXG00000021093,390,361,204,170,191,171,266,123,147,295,341
ENSAMXG00000021094,128,49,30,77,51,87,94,155,104,136,107
ENSAMXG00000021095,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021096,0,4,13,4,4,6,9,0,0,0,9
ENSAMXG00000021097,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021100,49,25,0,22,23,8,14,0,17,18,0
ENSAMXG00000021102,6,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021103,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021104,1494,854,830,735,1063,1294,1498,935,1063,1879,1327
ENSAMXG00000021105,10,0,0,24,10,20,16,21,15,22,7
ENSAMXG00000021106,0,0,0,14,0,0,0,0,0,0,0
ENSAMXG00000021108,0,0,13,9,0,17,0,0,0,0,0
ENSAMXG00000021110,141,85,72,245,65,83,162,158,59,150,145
ENSAMXG00000021111,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021112,23,31,21,7,29,28,22,10,0,28,4
ENSAMXG00000021113,4,30,17,29,19,36,0,18,12,0,3
ENSAMXG00000021115,53,60,38,73,46,79,43,38,28,42,56
ENSAMXG00000021116,9,0,17,7,0,18,22,21,0,26,6
ENSAMXG00000021117,43,7,12,14,30,27,21,34,36,87,7
ENSAMXG00000021119,24,24,14,33,7,19,0,29,7,17,14
ENSAMXG00000021120,164,112,156,122,117,150,131,140,68,85,82
ENSAMXG00000021121,76,115,166,249,151,123,161,190,126,127,94
ENSAMXG00000021123,28,0,7,16,0,0,0,0,0,0,0
ENSAMXG00000021125,27,21,16,26,0,3,4,7,8,0,0
ENSAMXG00000021127,1170,755,737,1068,709,1160,552,1142,774,936,775
ENSAMXG00000021128,292,242,250,333,214,268,510,352,272,385,364
ENSAMXG00000021129,352,345,197,497,306,424,204,441,254,254,250
ENSAMXG00000021130,53,109,36,38,52,106,22,119,51,37,17
ENSAMXG00000021131,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021132,83,72,61,138,51,97,53,94,74,66,50
ENSAMXG00000021134,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021135,150,57,72,233,53,63,174,183,119,150,139
ENSAMXG00000021137,729,517,478,905,456,689,864,639,387,770,583
ENSAMXG00000021139,342,191,151,227,150,204,253,272,94,135,121
ENSAMXG00000021141,7022,2553,7880,3739,6223,5990,6545,4064,2760,3413,6578
ENSAMXG00000021142,0,0,0,5,0,0,0,4,0,0,0
ENSAMXG00000021143,132,155,158,138,125,231,66,70,89,57,29
ENSAMXG00000021144,254,291,133,274,163,289,180,162,132,85,186
ENSAMXG00000021145,572,107,122,197,65,187,344,89,136,391,225
ENSAMXG00000021146,0,0,0,18,0,0,0,0,0,0,0
ENSAMXG00000021147,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021148,480,414,274,377,241,293,492,266,278,262,432
ENSAMXG00000021151,50,38,55,57,36,19,27,33,39,31,34
ENSAMXG00000021152,0,0,0,11,0,0,0,0,0,0,0
ENSAMXG00000021153,0,10,19,15,22,18,12,20,12,10,6
ENSAMXG00000021154,143,119,110,231,69,60,136,142,66,103,65
ENSAMXG00000021155,33,100,20,72,29,61,55,54,34,50,51
ENSAMXG00000021156,89,160,134,369,205,155,86,255,94,131,197
ENSAMXG00000021157,210,168,58,125,122,163,300,244,222,380,287
ENSAMXG00000021159,121,26,79,106,34,53,150,140,62,102,83
ENSAMXG00000021160,3137,2643,2385,2430,2331,2811,3296,2810,2762,2514,2932
ENSAMXG00000021161,0,87,0,30,0,0,0,0,0,0,0
ENSAMXG00000021162,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021163,0,62,24,40,51,69,37,27,14,105,77
ENSAMXG00000021165,934,786,755,1009,1123,1245,1221,922,836,1185,1292
ENSAMXG00000021166,433,275,230,273,241,383,326,401,215,291,349
ENSAMXG00000021167,0,0,0,0,4,4,0,0,0,0,7
ENSAMXG00000021168,0,23,4,20,0,6,4,0,0,0,0
ENSAMXG00000021170,8,14,5,24,8,12,8,0,6,0,0
ENSAMXG00000021171,49,7,26,33,20,7,26,34,28,42,12
ENSAMXG00000021172,11,7,57,24,0,42,16,37,21,21,39
ENSAMXG00000021173,1292,1159,1028,1024,1009,1596,1106,1155,765,2044,1103
ENSAMXG00000021174,560,987,1540,5297,2387,1018,440,5964,2706,4806,1044
ENSAMXG00000021175,295,166,125,181,135,230,164,225,189,203,143
ENSAMXG00000021176,0,12,0,25,5,7,13,0,0,0,0
ENSAMXG00000021178,179,217,72,260,154,190,209,196,133,204,145
ENSAMXG00000021179,498,201,489,302,359,250,259,180,161,178,244
ENSAMXG00000021181,354,183,65,122,20,83,99,37,56,21,33
ENSAMXG00000021183,144,156,61,244,96,175,105,132,91,95,55
ENSAMXG00000021184,72,16,0,46,0,24,29,37,21,0,17
ENSAMXG00000021186,0,0,0,0,14,0,0,0,0,0,0
ENSAMXG00000021188,63,60,59,48,39,35,52,54,80,161,48
ENSAMXG00000021189,11,10,27,35,17,26,27,17,19,22,25
ENSAMXG00000021190,122,33,53,236,63,31,74,81,37,61,67
ENSAMXG00000021191,17,13,10,13,0,9,0,11,0,0,0
ENSAMXG00000021192,270,114,111,192,250,227,107,165,79,83,93
ENSAMXG00000021193,582,554,534,696,530,586,486,636,318,396,389
ENSAMXG00000021194,65,9,28,158,20,10,58,62,26,25,31
ENSAMXG00000021198,0,0,0,17,0,7,0,0,0,0,0
ENSAMXG00000021199,7,11,16,34,0,16,5,17,11,30,16
ENSAMXG00000021200,3209,2589,3036,2771,3890,2889,2063,3449,2040,2612,2534
ENSAMXG00000021201,27,39,43,36,51,38,27,19,12,22,24
ENSAMXG00000021203,72,55,55,77,46,72,48,54,49,42,45
ENSAMXG00000021204,0,7,0,0,0,0,0,0,0,0,0
ENSAMXG00000021206,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021207,128,30,43,214,63,26,126,75,64,44,96
ENSAMXG00000021209,107,45,91,77,90,33,27,75,56,88,39
ENSAMXG00000021211,0,0,0,0,0,7,0,0,0,0,0
ENSAMXG00000021212,71,86,82,337,75,27,24,15,0,21,33
ENSAMXG00000021213,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021214,60,77,25,173,94,80,136,137,132,193,95
ENSAMXG00000021215,9339,7167,9608,11131,8800,6340,7543,5535,5183,6648,6965
ENSAMXG00000021216,401,211,189,192,129,242,479,165,203,383,363
ENSAMXG00000021217,89,27,40,83,43,27,180,47,31,60,83
ENSAMXG00000021218,0,0,0,7,0,0,0,0,0,0,0
ENSAMXG00000021220,0,7,7,24,0,7,0,0,0,0,0
ENSAMXG00000021221,134,81,81,197,79,91,121,208,106,136,102
ENSAMXG00000021222,97,34,39,203,39,42,147,49,30,52,127
ENSAMXG00000021223,184,114,73,78,101,139,87,36,61,89,85
ENSAMXG00000021225,150,160,92,230,117,164,103,135,64,124,87
ENSAMXG00000021226,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021227,253,207,94,142,148,186,280,132,112,221,224
ENSAMXG00000021230,6,0,29,14,7,31,17,21,7,14,31
ENSAMXG00000021232,113,141,133,86,65,367,142,32,135,193,89
ENSAMXG00000021233,223,85,35,144,23,20,42,13,45,36,47
ENSAMXG00000021236,84,23,34,84,12,28,41,29,14,26,43
ENSAMXG00000021238,947,620,654,899,629,733,691,861,612,912,594
ENSAMXG00000021239,228,72,47,224,53,127,107,65,55,49,84
ENSAMXG00000021241,91,32,57,277,61,84,162,107,85,83,97
ENSAMXG00000021243,103,71,14,46,10,63,120,78,72,149,114
ENSAMXG00000021244,9,0,7,14,0,9,0,0,0,0,3
ENSAMXG00000021246,2810,1153,2166,2931,1221,1550,1299,677,1081,1393,2262
ENSAMXG00000021250,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021251,1299,493,591,1096,555,530,1068,895,646,819,803
ENSAMXG00000021253,3,0,0,11,0,0,0,0,0,0,0
ENSAMXG00000021254,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021258,48,68,69,168,68,64,92,74,37,17,20
ENSAMXG00000021259,0,0,0,8,0,0,0,0,0,0,0
ENSAMXG00000021260,2047,2089,1517,1882,1314,3052,1858,803,408,436,1030
ENSAMXG00000021261,8608,4115,7204,5639,6405,5196,3836,4902,4093,4763,4924
ENSAMXG00000021263,14,11,19,58,23,14,40,44,37,45,27
ENSAMXG00000021266,2686,1947,2202,5737,1835,1922,2199,3576,2224,1806,2098
ENSAMXG00000021267,46,51,8,76,38,19,29,6,7,7,17
ENSAMXG00000021269,303,163,142,147,130,311,203,221,131,178,201
ENSAMXG00000021272,31,54,54,198,31,40,27,21,28,0,11
ENSAMXG00000021273,96,50,57,131,43,49,109,114,110,110,139
ENSAMXG00000021275,135,180,185,740,127,107,317,336,198,260,260
ENSAMXG00000021278,74,62,37,88,17,37,50,47,27,21,38
ENSAMXG00000021279,28,5,0,18,6,6,17,8,0,8,18
ENSAMXG00000021280,43,18,14,39,10,19,0,0,5,3,10
ENSAMXG00000021281,379,235,191,254,209,260,319,292,214,309,162
ENSAMXG00000021282,0,0,0,0,16,0,0,0,0,0,0
ENSAMXG00000021284,64,81,43,91,78,56,57,32,47,28,48
ENSAMXG00000021285,17,21,29,62,14,24,7,20,9,33,8
ENSAMXG00000021286,70,23,21,140,44,40,21,17,11,34,36
ENSAMXG00000021288,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021289,68,156,71,71,92,123,75,76,33,84,96
ENSAMXG00000021292,17,22,9,31,9,20,24,40,12,18,36
ENSAMXG00000021294,11,20,7,33,7,27,15,27,12,17,20
ENSAMXG00000021295,10,0,8,0,11,24,6,8,0,15,18
ENSAMXG00000021298,442,156,223,302,172,189,210,298,179,228,144
ENSAMXG00000021299,136,62,108,164,167,175,258,203,174,420,165
ENSAMXG00000021303,0,7,0,11,0,0,0,0,0,0,0
ENSAMXG00000021306,20,16,4,33,9,30,6,11,0,17,19
ENSAMXG00000021309,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021316,245,342,256,854,218,271,493,367,270,338,357
ENSAMXG00000021318,55,24,30,65,45,23,20,31,24,30,12
ENSAMXG00000021319,122,79,91,83,72,132,64,16,27,59,17
ENSAMXG00000021323,14,17,7,34,22,11,18,43,9,17,11
ENSAMXG00000021324,290,233,150,372,164,224,297,274,134,156,345
ENSAMXG00000021325,5243,4092,4479,4516,5787,5085,4935,4782,4032,6068,4650
ENSAMXG00000021326,27,32,21,140,61,45,23,14,0,6,5
ENSAMXG00000021328,0,23,14,26,31,17,0,16,10,24,16
ENSAMXG00000021330,0,0,0,7,7,0,0,7,0,0,0
ENSAMXG00000021331,40,39,12,4,19,31,32,18,7,7,15
ENSAMXG00000021334,132,66,80,162,43,104,213,235,193,337,190
ENSAMXG00000021336,4784,2451,2982,3041,3823,3671,3384,3155,2246,2757,2539
ENSAMXG00000021338,0,0,0,10,0,0,0,5,6,8,5
ENSAMXG00000021341,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021343,12,10,7,35,7,11,5,15,3,0,3
ENSAMXG00000021344,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021345,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021347,17,27,16,65,11,0,7,10,0,0,17
ENSAMXG00000021348,157,199,162,641,255,238,143,134,55,115,108
ENSAMXG00000021349,372,404,235,268,198,410,287,190,167,254,192
ENSAMXG00000021350,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021352,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021353,735,501,610,674,658,700,456,507,418,564,452
ENSAMXG00000021354,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021355,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021356,131,80,108,129,58,87,92,74,48,92,125
ENSAMXG00000021358,0,0,0,0,9,0,0,0,0,4,0
ENSAMXG00000021360,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021361,75,61,40,66,63,70,46,64,36,61,29
ENSAMXG00000021362,0,0,0,0,8,0,0,0,8,6,0
ENSAMXG00000021364,27,44,17,46,22,24,0,0,16,32,26
ENSAMXG00000021366,51,46,16,33,18,43,17,34,5,17,19
ENSAMXG00000021369,32,22,28,86,67,6,4,25,0,0,13
ENSAMXG00000021371,66,99,20,54,18,80,28,17,13,12,12
ENSAMXG00000021372,34,31,34,38,23,31,46,17,11,8,17
ENSAMXG00000021373,512,524,287,648,301,397,1199,531,594,888,966
ENSAMXG00000021375,367,120,190,343,121,221,303,347,179,248,243
ENSAMXG00000021376,0,21,13,20,0,17,0,0,0,0,0
ENSAMXG00000021378,60,48,36,31,19,43,0,0,2,14,7
ENSAMXG00000021379,0,14,0,0,0,11,12,4,6,7,0
ENSAMXG00000021380,141,131,94,190,83,135,77,104,52,87,76
ENSAMXG00000021381,0,8,0,0,10,13,0,0,0,15,0
ENSAMXG00000021382,95,74,81,86,54,81,73,51,34,35,44
ENSAMXG00000021383,141,141,135,143,130,190,102,104,59,118,91
ENSAMXG00000021384,0,0,4,10,0,3,0,0,0,10,0
ENSAMXG00000021385,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021386,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021387,46,63,23,46,14,59,23,10,11,0,24
ENSAMXG00000021388,59,79,66,129,47,99,87,64,59,107,52
ENSAMXG00000021389,133,127,96,207,78,104,94,70,27,89,58
ENSAMXG00000021391,200,85,117,219,99,149,85,90,44,135,86
ENSAMXG00000021392,21,6,0,21,4,0,51,28,12,20,63
ENSAMXG00000021393,17,17,17,36,9,8,8,0,0,0,0
ENSAMXG00000021394,3486,1357,2314,1803,1108,1197,2093,1482,984,1218,1555
ENSAMXG00000021395,26,9,0,44,37,12,20,32,19,12,41
ENSAMXG00000021396,0,47,4,0,10,36,14,0,10,14,7
ENSAMXG00000021398,27,14,0,22,7,19,12,16,11,6,12
ENSAMXG00000021399,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021400,347,143,111,442,120,157,439,437,229,385,311
ENSAMXG00000021403,27,21,17,23,30,20,34,13,11,12,11
ENSAMXG00000021407,563,254,278,392,394,422,322,400,241,366,334
ENSAMXG00000021408,119,61,39,122,110,70,103,109,74,70,115
ENSAMXG00000021410,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021415,0,0,9,57,0,4,0,0,0,11,0
ENSAMXG00000021416,254,235,106,234,164,142,126,39,28,70,145
ENSAMXG00000021423,275,199,106,268,109,230,203,107,120,147,155
ENSAMXG00000021427,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021428,2202,1276,1071,1525,1321,1333,1666,1356,993,1553,1291
ENSAMXG00000021429,399,207,228,329,220,203,174,171,192,188,172
ENSAMXG00000021432,14,0,10,78,0,11,13,12,0,0,21
ENSAMXG00000021434,7,37,7,34,14,0,14,4,0,0,11
ENSAMXG00000021435,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021436,0,40,7,13,0,0,0,29,16,19,0
ENSAMXG00000021444,496,551,407,504,444,787,596,246,368,209,345
ENSAMXG00000021446,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021450,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021451,343,165,125,271,59,205,197,133,71,124,154
ENSAMXG00000021454,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021460,86,40,77,193,36,67,117,98,19,105,63
ENSAMXG00000021462,906,398,268,290,293,398,687,280,389,515,464
ENSAMXG00000021464,143,220,111,289,65,215,120,50,0,21,83
ENSAMXG00000021465,624,416,125,191,270,633,1458,501,491,1357,1234
ENSAMXG00000021466,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021468,32,190,0,0,0,0,0,0,0,0,0
ENSAMXG00000021469,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021470,21,9,20,19,10,16,22,15,13,11,18
ENSAMXG00000021471,2818,852,1615,1011,993,1465,2161,1033,724,1253,1273
ENSAMXG00000021472,21,16,13,49,6,8,16,37,38,52,19
ENSAMXG00000021473,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021474,1093,634,589,718,637,888,340,394,253,234,313
ENSAMXG00000021475,0,0,0,30,0,6,0,0,0,0,0
ENSAMXG00000021477,0,21,25,25,14,53,22,20,24,31,17
ENSAMXG00000021479,173,71,46,168,69,111,14,4,0,17,6
ENSAMXG00000021480,249,113,103,193,113,147,356,194,119,174,227
ENSAMXG00000021484,191,364,76,125,88,142,210,102,79,192,92
ENSAMXG00000021485,19,11,0,19,0,12,0,0,0,0,0
ENSAMXG00000021489,87,57,89,108,42,121,95,61,58,72,68
ENSAMXG00000021490,129,120,89,63,72,147,191,144,108,274,196
ENSAMXG00000021492,283,109,68,351,83,114,350,140,153,310,271
ENSAMXG00000021494,302,174,133,184,179,220,94,190,73,113,101
ENSAMXG00000021495,0,14,7,22,7,12,0,35,9,9,0
ENSAMXG00000021496,193,153,152,249,94,234,212,206,90,152,196
ENSAMXG00000021497,1883,1100,1446,1349,792,1558,1013,1077,594,785,743
ENSAMXG00000021499,84,26,44,251,67,59,144,175,139,210,160
ENSAMXG00000021502,156,65,25,18,46,96,102,24,10,62,34
ENSAMXG00000021504,531,265,349,561,346,368,297,464,202,231,301
ENSAMXG00000021507,0,0,3,0,0,0,0,0,0,0,0
ENSAMXG00000021510,253,246,109,266,184,213,197,152,106,97,143
ENSAMXG00000021511,5,0,6,0,0,0,0,10,0,0,0
ENSAMXG00000021514,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021515,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021516,18,25,11,21,16,15,0,0,0,3,4
ENSAMXG00000021517,65,33,48,179,19,57,81,78,84,84,54
ENSAMXG00000021518,992,280,208,401,141,266,485,143,117,71,172
ENSAMXG00000021519,44,27,18,89,27,44,32,27,23,30,14
ENSAMXG00000021520,149,43,79,227,49,43,206,116,90,146,127
ENSAMXG00000021521,1459,565,612,1031,545,782,1104,732,660,1300,964
ENSAMXG00000021522,4,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021523,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021524,13,14,0,5,0,14,0,0,0,5,0
ENSAMXG00000021525,732,645,366,609,403,597,641,301,354,432,452
ENSAMXG00000021526,3756,2294,2548,3134,2415,2554,3052,4038,2151,3511,2933
ENSAMXG00000021527,2340,1229,1771,1054,1246,1569,1352,564,395,795,762
ENSAMXG00000021528,1459,823,722,610,633,1199,1697,656,658,1346,1170
ENSAMXG00000021529,264,80,140,80,82,66,120,61,12,87,82
ENSAMXG00000021530,18,27,11,34,17,4,15,14,4,8,7
ENSAMXG00000021531,211,114,179,126,148,196,199,214,86,116,208
ENSAMXG00000021532,615,425,412,439,642,765,691,467,523,741,669
ENSAMXG00000021533,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000021534,0,0,4,15,0,0,0,10,0,0,0
ENSAMXG00000021535,28,0,17,24,6,21,5,26,6,0,5
